source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building,unit,cpid,source,freshness,confidence,verified_by,bridge_status,missing_bridge_fields
,,,,,,,B2,B2304,CPID-UNIT-b2304,Reportage_Inventory__ARABIAN RANCHES SEA BREEZE PROJECT__a8a313dc3d.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,B2,B2304,CPID-UNIT-b2304,Reportage_Inventory__ARABIAN RANCHES SEA BREEZE PROJECT__fa7b25efa0.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,,515,CPID-UNIT-515,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,t 11338 suresh negandhi apartment 4403b sun tower,4403B,CPID-UNIT-4403b,6216ff69-24c9-42e5-8b44-76ae76db6894.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,r 2555 abdulla ahmed mahmoud ahmed alhammadi apartment 6206 st regis building,6206,CPID-UNIT-6206,34a03740-f980-4dd0-81d0-dee237af95d6.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,t 5428 mohammed mohammed abu issa apartment 908 beach tower,908,CPID-UNIT-908,Data_Uae_Pak_Last__Property`s Type__39eae9c864.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,2205 tala tower,2205,CPID-UNIT-2205,9987ccf5-828d-4113-8e39-a8f85b2c4adc.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,orchid c2 c2,C21306,CPID-UNIT-c21306,TIGER_-_HOME_SWEET_HOME_REAL_ESTATE__Unit Number__00f31cc579.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,orchid c2 c2,C21306,CPID-UNIT-c21306,TIGER_-_HOME_SWEET_HOME_REAL_ESTATE__Unit Number__14b554a9a5.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,orchid c2 c2,C21306,CPID-UNIT-c21306,TIGER_-_HOME_SWEET_HOME_REAL_ESTATE__Unit Number__6d3d8840a8.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,orchid c2 c2,C21306,CPID-UNIT-c21306,TIGER_-_HOME_SWEET_HOME_REAL_ESTATE__Unit Number__ad5778ac3c.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,NEEM AT PARK FIVE,103,CPID-UNIT-103,2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__873166b457.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,NEEM AT PARK FIVE,103,CPID-UNIT-103,868892b6-2faf-465d-a5a2-7329420ef097.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,t 5812 isa bin haider office 601 sky tower,601,CPID-UNIT-601,90fdd2ce-31db-44ad-b95e-33587473d061.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Sobha Orbis Tower A,A1017,CPID-UNIT-a1017,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Sobha Orbis Tower A,A1616,CPID-UNIT-a1616,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Sobha Orbis Tower A,A1816,CPID-UNIT-a1816,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,10 Oxford,A226,CPID-UNIT-a226,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,DOWNTOWN RESIDENCES,9001,CPID-UNIT-9001,2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,DOWNTOWN RESIDENCES,9001,CPID-UNIT-9001,9bf9d6e8-69f0-4d58-ab3f-75ca8c90f3f5.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,10 Oxford,A532,CPID-UNIT-a532,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,t 4856 faisal al jaberi apartment 3208 the gate tower,3208,CPID-UNIT-3208,0c50f97c-2290-4281-8175-f138dbed5d41.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,r 2483 wissam darwiche apartment sbr 4 314 sb residences building,SBR4314,CPID-UNIT-sbr4314,0f41a533-9676-4013-bc52-1d316a99ce21.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,weybridge gardens,WG41416,CPID-UNIT-wg41416,LEOS_-_HSH__Project__2aa7c349d1.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,B,G03,CPID-UNIT-g03,Data_Uae_Pak_Last__TOWER__b865183a64.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Sobha Orbis Tower B,B1310,CPID-UNIT-b1310,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Sobha Orbis Tower B,B1501,CPID-UNIT-b1501,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,10 Oxford,B207,CPID-UNIT-b207,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,10 Oxford,B320,CPID-UNIT-b320,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,10 Oxford,B321,CPID-UNIT-b321,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,10 Oxford,B507,CPID-UNIT-b507,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,10 Oxford,B509,CPID-UNIT-b509,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,amaya tower 10642,13071,CPID-UNIT-13071,75a52a23-8124-4803-98b0-737542f15e62.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,10 vn01 04 3b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__0771e967-82c4-4910-bb30-d0f17d5a7ecc__d773272a73.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,12 vn01 04 3b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__Verdana 1 Residence PROJECT__0eb45bb535.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,11 vn01 01 4b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__Verdana 1 Residence PROJECT__17b2459ef2.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,11 vn01 01 4b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__Verdana 1 Residence PROJECT__428f07ab6a.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,12 vn01 04 3b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__Verdana 1 Residence PROJECT__8fe5287c9a.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,11 vn01 01 4b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__Verdana 1 Residence PROJECT__91d41643da.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,11 vn01 04 3b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__Verdana 1 Residence PROJECT__b1536af67d.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,12 vn01 04 3b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__Verdana 1 Residence PROJECT__b508ce282b.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,11 vn01 04 3b a tower,UNIT,CPID-UNIT-unit,Reportage_Inventory__Verdana 1 Residence PROJECT__e3d53f8a25.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,60 1206 12 1 bed a adjacent building,1206,CPID-UNIT-1206,"Reportage_Inventory__REPORTAGE RESIDENCES (Lahore, Pakistan)__14752b3dd3.xlsx",,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,57 1206 12 1 bed a adjacent building,1206,CPID-UNIT-1206,"Reportage_Inventory__REPORTAGE RESIDENCES (Lahore, Pakistan)__253edbf7f5.xlsx",,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,59 1206 12 1 bed a adjacent building,1206,CPID-UNIT-1206,"Reportage_Inventory__REPORTAGE RESIDENCES (Lahore, Pakistan)__42b186a499.xlsx",,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,59 1206 12 1 bed a adjacent building,1206,CPID-UNIT-1206,"Reportage_Inventory__REPORTAGE RESIDENCES (Lahore, Pakistan)__cad2d349e7.xlsx",,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,61 1206 12 1 bed a adjacent building,1206,CPID-UNIT-1206,Reportage_Inventory__REPORTAGE RESIDENCES Lahore Pakistan__0b8e327b3f.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Cavendish Square,CS-111,CPID-UNIT-cs111,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Cavendish Square,CS-112,CPID-UNIT-cs112,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Cavendish Square,CS-216,CPID-UNIT-cs216,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Cavendish Square,CS-503,CPID-UNIT-cs503,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Cavendish Square,CS-517,CPID-UNIT-cs517,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Sobha Orbis Tower E,E1107,CPID-UNIT-e1107,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Sobha Orbis Tower E,E1207,CPID-UNIT-e1207,Active Listings.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,sigma tower 971,34080201000000,CPID-UNIT-34080201000000,0536e3d5-716d-4d39-b5d6-d18a96251d8f.xlsx,,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-109,CPID-UNIT-hh2109,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-204,CPID-UNIT-hh2204,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-207,CPID-UNIT-hh2207,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-209,CPID-UNIT-hh2209,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-307,CPID-UNIT-hh2307,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-309,CPID-UNIT-hh2309,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-404,CPID-UNIT-hh2404,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-408,CPID-UNIT-hh2408,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-504,CPID-UNIT-hh2504,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-508,CPID-UNIT-hh2508,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-604,CPID-UNIT-hh2604,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Hadley Heights 2,HH2-608,CPID-UNIT-hh2608,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Middle Unit,TH-10,CPID-UNIT-th10,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 2,WG2-714,CPID-UNIT-wg2714,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 3,WG3-717,CPID-UNIT-wg3717,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 4,WG4-103,CPID-UNIT-wg4103,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 4,WG4-1106,CPID-UNIT-wg41106,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 4,WG4-1117,CPID-UNIT-wg41117,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 4,WG4-1416,CPID-UNIT-wg41416,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 4,WG4-706,CPID-UNIT-wg4706,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 4,WG4-717,CPID-UNIT-wg4717,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 4,WG4-914,CPID-UNIT-wg4914,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-103,CPID-UNIT-wg5103,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-106,CPID-UNIT-wg5106,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-113,CPID-UNIT-wg5113,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-114,CPID-UNIT-wg5114,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-1212,CPID-UNIT-wg51212,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-206,CPID-UNIT-wg5206,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-313,CPID-UNIT-wg5313,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-503,CPID-UNIT-wg5503,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-506,CPID-UNIT-wg5506,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-603,CPID-UNIT-wg5603,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-606,CPID-UNIT-wg5606,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-613,CPID-UNIT-wg5613,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-712,CPID-UNIT-wg5712,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-713,CPID-UNIT-wg5713,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
,,,,,,,Weybridge Gardens 5,WG5-803,CPID-UNIT-wg5803,Dubai_brokers__Project__5d39d16462.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
bayut.com,,,,,,,,,CPID-HASH-2366e0eeccb55f3d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,0,bridge_import,invalid_bridge,public_bridge_reference
bayut.com,,11523580,10306-SwxjU3,,,,The Solo 3,,CPID-HASH-01171dc81b8c44bc,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11936874,10306-8AUsXQ,,,,The Community,,CPID-HASH-013169329cc82104,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12362801,10306-dtYTgr,,,,Sarab Community,,CPID-HASH-01a483e224ce90fe,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,8638294,10306-d7iNYc,,,,UpTown Al Zahia,,CPID-HASH-01e9fcf8daf103b7,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,8262988,10306-MzDfWl,,,,Sendian Villas,,CPID-HASH-03e98bfb604d664d,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12541092,10306-tVFU8O,,,,Golf Vita A,,CPID-HASH-060aece6934d17ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12445074,10306-keSTZb,,,,RA 4,,CPID-HASH-079161cd68067009,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11642110,10306-IgqL9Z,,,,Rokane G24,,CPID-HASH-089d487c85575642,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11624434,10306-gIcqE8,,,,Tiraz,,CPID-HASH-096000bd84189a9b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11798559,10306-DtYoqw,,,,Sharjah Sustainable City,,CPID-HASH-0a1402d021853f0c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11465896,10306-vb5Rdo,,,,Sharjah Sustainable City,,CPID-HASH-0aafdb4c7898f1ca,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,7740502,10306-wnCHBN,,,,Indigo Beach Residence,,CPID-HASH-0c3bdf93ec1d69ba,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12172967,10306-67qgGE,,,,The Riff 3,,CPID-HASH-0c3d76833795b432,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12199517,10306-mRTsX6,,,,The Riff 5,,CPID-HASH-0c69aa74847ac3ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12184275,10306-AGtgg3,,,,Elite Business Bay Residence,,CPID-HASH-0da19afeaaf189d7,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,9101933,10306-2ovvSW,,,,Sharjah Sustainable City,,CPID-HASH-0e5929f454c21f91,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,8563551,10306-SEGKEt,,,,Kaya,,CPID-HASH-0f71a8b549fe4081,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12442283,10306-TpTG8R,,,,Woroud 2,,CPID-HASH-1234fa2568bdf8f7,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12217843,10306-Zaxqk2,,,,Astoria Residence,,CPID-HASH-12d094f692a43445,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11164397,10306-s5SbLE,,,,Robinia,,CPID-HASH-1310122c6bd3f546,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,8913973,10306-JIqemZ,,,,Al Mamsha,,CPID-HASH-15ed1bc71e25c0a2,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12223806,10306-zOmIRC,,,,1 Residences Building 1,,CPID-HASH-18c4fd8aecc6e03d,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,8669933,10306-3JDF6S,,,,Sokoon 4,,CPID-HASH-19cd8d0eeaaa44ef,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12184475,10306-LL9qqg,,,,Samana Park Views,,CPID-HASH-1a489e8c98598425,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11334711,10306-OIydQb,,,,The Solo 3,,CPID-HASH-1bb4229bfb0f711e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12473013,10306-pK8Fmw,,,,The Gate 1,,CPID-HASH-1c9d8910e34e87c6,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11911070,10306-liZF1o,,,,Vida Residence Aljada,,CPID-HASH-1cb8a2c6db431227,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,8672603,10306-sMo9Zx,,,,Sendian Villas,,CPID-HASH-1cf2d80961686037,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,9161515,10306-15QCx0,,,,Indigo Beach Residence,,CPID-HASH-1d5592940625beca,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11906228,10306-Zh9wgK,,,,Sharjah Sustainable City,,CPID-HASH-1fe23c9d2dec75ae,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,8699743,10306-W8bGkO,,,,The Riff 3,,CPID-HASH-218f669143ad1d97,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,6510772,2197-Ap-S-0682,,,,Al Mamsha,,CPID-HASH-21a9387c4dd5f611,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12563975,10306-NkdfoK,,,,Golf Terrace B,,CPID-HASH-2350ba8ece01f7f8,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11334656,10306-5GDKv5,,,,Tiraz,,CPID-HASH-250f3d4645fa22dc,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12441941,10306-KcDDfG,,,,Vida Residence Aljada,,CPID-HASH-2527ab7a2a14d90f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11265694,10306-eixri5,,,,Sharjah Sustainable City,,CPID-HASH-2601190740caa90e,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,9062844,10306-iWEWiR,,,,Kaya,,CPID-HASH-262b449fdc5b4571,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12441133,10306-GYzms9,,,,Nasaq 3,,CPID-HASH-268f8b6c2838697f,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11526375,10306-9CH2sQ,,,,Rehan Apartments,,CPID-HASH-2795694e67c802f6,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,11960718,10306-wpoazZ,,,,Binghatti Crescent,,CPID-HASH-2a0463cdd11ddaf0,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12265617,10306-sf3NGQ,,,,Sol Levante,,CPID-HASH-2ee40f2e8564847c,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,6565807,2197-Vl-S-0745,,,,Sharjah Sustainable City,,CPID-HASH-2f4d9a939d4dbb66,Listings (1).xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
bayut.com,,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,CPID-HASH-3079ec57196ca60b,BAYUT OVER ALL LEAD.xlsx,2026-06-27,80,bridge_import,partial_bridge,hard_property_identifier
