sha256,canonical_candidate,duplicate_path,size_bytes,category
6d3d8840a8ec5c4763d5136c1b38e71c6eb7e640a58d4c01f0bde09294ce199a,AIOS/KnowledgeBase/raw_data/xlsx/6d3d8840a8ec__TIGER_-_HOME_SWEET_HOME_REAL_ESTATE__Unit Number__6d3d8840a8.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/TIGER_-_HOME_SWEET_HOME_REAL_ESTATE/TIGER_-_HOME_SWEET_HOME_REAL_ESTATE__Unit Number__6d3d8840a8.xlsx,4607841,property_intelligence
a9c355cb3f770922612da56f70997570e34baefed36976084914d7a1bd670411,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__BRABUS VILLA AVAILABILITY__a9c355cb3f.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__b01b0b01-60ca-4ed1-bb7a-51dedde5bbf5__a9c355cb3f.xlsx,32668,property_intelligence
a9c355cb3f770922612da56f70997570e34baefed36976084914d7a1bd670411,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__BRABUS VILLA AVAILABILITY__a9c355cb3f.xlsx,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__BRABUS VILLA AVAILABILITY__a9c355cb3f.xlsx,32668,property_intelligence
a9c355cb3f770922612da56f70997570e34baefed36976084914d7a1bd670411,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__BRABUS VILLA AVAILABILITY__a9c355cb3f.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/a9c355cb3f77__Reportage_Inventory__BRABUS VILLA AVAILABILITY__a9c355cb3f.xlsx,32668,property_intelligence
a9c355cb3f770922612da56f70997570e34baefed36976084914d7a1bd670411,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__BRABUS VILLA AVAILABILITY__a9c355cb3f.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__b01b0b01-60ca-4ed1-bb7a-51dedde5bbf5__a9c355cb3f.xlsx,32668,property_intelligence
a9c355cb3f770922612da56f70997570e34baefed36976084914d7a1bd670411,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__BRABUS VILLA AVAILABILITY__a9c355cb3f.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__BRABUS VILLA AVAILABILITY__a9c355cb3f.xlsx,32668,property_intelligence
c810b742967d5438bd3a18cfe2c2fa57de54cb2ba613d648256530ee8d83402a,"AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__INDABYO HEIGHTS - KIGALI, RWANDA__c810b74296.xlsx",AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__e48bb90e-6985-4787-8a83-a612327d59be__c810b74296.xlsx,1061012,property_intelligence
c810b742967d5438bd3a18cfe2c2fa57de54cb2ba613d648256530ee8d83402a,"AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__INDABYO HEIGHTS - KIGALI, RWANDA__c810b74296.xlsx","AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__INDABYO HEIGHTS - KIGALI, RWANDA__c810b74296.xlsx",1061012,property_intelligence
c810b742967d5438bd3a18cfe2c2fa57de54cb2ba613d648256530ee8d83402a,"AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__INDABYO HEIGHTS - KIGALI, RWANDA__c810b74296.xlsx",AIOS/KnowledgeBase/raw_data/xlsx/c810b742967d__Reportage_Inventory__INDABYO HEIGHTS - KIGALI_ RWANDA__c810b74296.xlsx,1061012,property_intelligence
c810b742967d5438bd3a18cfe2c2fa57de54cb2ba613d648256530ee8d83402a,"AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__INDABYO HEIGHTS - KIGALI, RWANDA__c810b74296.xlsx",AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__e48bb90e-6985-4787-8a83-a612327d59be__c810b74296.xlsx,1061012,property_intelligence
c810b742967d5438bd3a18cfe2c2fa57de54cb2ba613d648256530ee8d83402a,"AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__INDABYO HEIGHTS - KIGALI, RWANDA__c810b74296.xlsx","AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__INDABYO HEIGHTS - KIGALI, RWANDA__c810b74296.xlsx",1061012,property_intelligence
abd925a1c45ad6d91501727b6a893e72887a827c117ff85208267eabf280a679,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__3014__abd925a1c4.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__7d4e047e-cafc-4951-a3fe-fa8f31b4b7c1__abd925a1c4.xlsx,214190,property_intelligence
abd925a1c45ad6d91501727b6a893e72887a827c117ff85208267eabf280a679,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__3014__abd925a1c4.xlsx,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__3014__abd925a1c4.xlsx,214190,property_intelligence
abd925a1c45ad6d91501727b6a893e72887a827c117ff85208267eabf280a679,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__3014__abd925a1c4.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/abd925a1c45a__Reportage_Inventory__3014__abd925a1c4.xlsx,214190,property_intelligence
abd925a1c45ad6d91501727b6a893e72887a827c117ff85208267eabf280a679,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__3014__abd925a1c4.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__7d4e047e-cafc-4951-a3fe-fa8f31b4b7c1__abd925a1c4.xlsx,214190,property_intelligence
abd925a1c45ad6d91501727b6a893e72887a827c117ff85208267eabf280a679,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__3014__abd925a1c4.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__3014__abd925a1c4.xlsx,214190,property_intelligence
f3d04f29a0a6b75660cdb017348690b26501fc07f20386759a376b94ea4cd99a,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Property`s Type__f3d04f29a0.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Data_Uae_Pak_Last/Data_Uae_Pak_Last__10bf5c4c-c16e-40e8-9eb6-937dbc240460__f3d04f29a0.xlsx,18443,general_aios
f3d04f29a0a6b75660cdb017348690b26501fc07f20386759a376b94ea4cd99a,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Property`s Type__f3d04f29a0.xlsx,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Property`s Type__f3d04f29a0.xlsx,18443,property_intelligence
f3d04f29a0a6b75660cdb017348690b26501fc07f20386759a376b94ea4cd99a,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Property`s Type__f3d04f29a0.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/f3d04f29a0a6__Data_Uae_Pak_Last__Property_s Type__f3d04f29a0.xlsx,18443,property_intelligence
f3d04f29a0a6b75660cdb017348690b26501fc07f20386759a376b94ea4cd99a,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Property`s Type__f3d04f29a0.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Data_Uae_Pak_Last/Data_Uae_Pak_Last__10bf5c4c-c16e-40e8-9eb6-937dbc240460__f3d04f29a0.xlsx,18443,general_aios
f3d04f29a0a6b75660cdb017348690b26501fc07f20386759a376b94ea4cd99a,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Property`s Type__f3d04f29a0.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Property`s Type__f3d04f29a0.xlsx,18443,property_intelligence
4fa2fc5adce6230c99bdbac8b2b0ab2e38e99d9ef4aaa27c0618f902aa5e1518,AIOS/KnowledgeBase/raw_data/xlsx/4fa2fc5adce6__Reportage_Inventory__9e8cbfbd-4be2-43fa-8d80-c75925f2e7aa__4fa2fc5adc.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__9e8cbfbd-4be2-43fa-8d80-c75925f2e7aa__4fa2fc5adc.xlsx,2077675,property_intelligence
4fa2fc5adce6230c99bdbac8b2b0ab2e38e99d9ef4aaa27c0618f902aa5e1518,AIOS/KnowledgeBase/raw_data/xlsx/4fa2fc5adce6__Reportage_Inventory__9e8cbfbd-4be2-43fa-8d80-c75925f2e7aa__4fa2fc5adc.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/4fa2fc5adce6__Reportage_Inventory__9e8cbfbd-4be2-43fa-8d80-c75925f2e7aa__4fa2fc5adc.xlsx,2077675,property_intelligence
4fa2fc5adce6230c99bdbac8b2b0ab2e38e99d9ef4aaa27c0618f902aa5e1518,AIOS/KnowledgeBase/raw_data/xlsx/4fa2fc5adce6__Reportage_Inventory__9e8cbfbd-4be2-43fa-8d80-c75925f2e7aa__4fa2fc5adc.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__9e8cbfbd-4be2-43fa-8d80-c75925f2e7aa__4fa2fc5adc.xlsx,2077675,property_intelligence
2aa7c349d148137acfa43fd68bea725e77258bdcb7d834bd81fcb2a78653f98a,AIOS/KnowledgeBase/Raw/LEOS_-_HSH/LEOS_-_HSH__Project__2aa7c349d1.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/LEOS_HSH/LEOS_HSH__3c7b18d2-5188-4caf-ba3d-2ac3c441dfee__2aa7c349d1.xlsx,60869,general_aios
2aa7c349d148137acfa43fd68bea725e77258bdcb7d834bd81fcb2a78653f98a,AIOS/KnowledgeBase/Raw/LEOS_-_HSH/LEOS_-_HSH__Project__2aa7c349d1.xlsx,AIOS/KnowledgeBase/Raw/LEOS_-_HSH/LEOS_-_HSH__Project__2aa7c349d1.xlsx,60869,general_aios
2aa7c349d148137acfa43fd68bea725e77258bdcb7d834bd81fcb2a78653f98a,AIOS/KnowledgeBase/Raw/LEOS_-_HSH/LEOS_-_HSH__Project__2aa7c349d1.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/2aa7c349d148__LEOS_-_HSH__Project__2aa7c349d1.xlsx,60869,general_aios
2aa7c349d148137acfa43fd68bea725e77258bdcb7d834bd81fcb2a78653f98a,AIOS/KnowledgeBase/Raw/LEOS_-_HSH/LEOS_-_HSH__Project__2aa7c349d1.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/LEOS_HSH/LEOS_HSH__3c7b18d2-5188-4caf-ba3d-2ac3c441dfee__2aa7c349d1.xlsx,60869,general_aios
2aa7c349d148137acfa43fd68bea725e77258bdcb7d834bd81fcb2a78653f98a,AIOS/KnowledgeBase/Raw/LEOS_-_HSH/LEOS_-_HSH__Project__2aa7c349d1.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/LEOS_-_HSH/LEOS_-_HSH__Project__2aa7c349d1.xlsx,60869,general_aios
77f912727821d4e4958df8a859261445ee9586aca9dba48268bf2ccd1e6ab95e,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621/HSH_Object1/HSH_Object1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,245722,general_aios
77f912727821d4e4958df8a859261445ee9586aca9dba48268bf2ccd1e6ab95e,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/HSH_Object1/HSH_Object1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,245722,general_aios
77f912727821d4e4958df8a859261445ee9586aca9dba48268bf2ccd1e6ab95e,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,245722,general_aios
77f912727821d4e4958df8a859261445ee9586aca9dba48268bf2ccd1e6ab95e,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/77f912727821__HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,245722,general_aios
77f912727821d4e4958df8a859261445ee9586aca9dba48268bf2ccd1e6ab95e,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621/HSH_Object1/HSH_Object1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,245722,general_aios
77f912727821d4e4958df8a859261445ee9586aca9dba48268bf2ccd1e6ab95e,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/HSH_Object1/HSH_Object1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,245722,general_aios
77f912727821d4e4958df8a859261445ee9586aca9dba48268bf2ccd1e6ab95e,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,245722,general_aios
77f912727821d4e4958df8a859261445ee9586aca9dba48268bf2ccd1e6ab95e,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,AIOS_KNOWLEDGE_CONTROL/10_ARCHIVE/duplicate_merges/group_035_HSH_Object1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278/Users__hassanka__Downloads__AIOS__KnowledgeBase__Raw__CompleteAcquisition_20260621__HSH_Object1__HSH_Object1__45fcbb03-9f46-4197-8505-b9f33fd29510__77f9127278.xlsx,245722,knowledge_base
3a044a48d22a49a0065319bc84127e4293a871189f25701879c2b5821afd29ac,AIOS/KnowledgeBase/raw_data/xlsx/3a044a48d22a__2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,AIOS/KnowledgeBase/Raw/2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT/2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,16333,general_aios
3a044a48d22a49a0065319bc84127e4293a871189f25701879c2b5821afd29ac,AIOS/KnowledgeBase/raw_data/xlsx/3a044a48d22a__2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/2DON_MOHAMED_REDHA_DEYAAR_DEVELOPMENT/2DON_MOHAMED_REDHA_DEYAAR_DEVELOPMENT__21acad4b-f698-4e56-829a-aa3c4ebc090e__3a044a48d2.xlsx,16333,general_aios
3a044a48d22a49a0065319bc84127e4293a871189f25701879c2b5821afd29ac,AIOS/KnowledgeBase/raw_data/xlsx/3a044a48d22a__2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/3a044a48d22a__2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,16333,general_aios
3a044a48d22a49a0065319bc84127e4293a871189f25701879c2b5821afd29ac,AIOS/KnowledgeBase/raw_data/xlsx/3a044a48d22a__2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT/2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,16333,general_aios
3a044a48d22a49a0065319bc84127e4293a871189f25701879c2b5821afd29ac,AIOS/KnowledgeBase/raw_data/xlsx/3a044a48d22a__2DON_MOHAMED_REDHA_-DEYAAR_DEVELOPMENT__TOWER__3a044a48d2.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/2DON_MOHAMED_REDHA_DEYAAR_DEVELOPMENT/2DON_MOHAMED_REDHA_DEYAAR_DEVELOPMENT__21acad4b-f698-4e56-829a-aa3c4ebc090e__3a044a48d2.xlsx,16333,general_aios
f11b9c4abd1f28f5ff8542a36d31b6033d5ab42b0d53e9d8be911d8c1dbec76c,AIOS/KnowledgeBase/Raw/AbuDhabi/Port De La Mer. 2024xlsx.xlsx,AIOS/KnowledgeBase/Raw/AbuDhabi/Port De La Mer. 2024xlsx.xlsx,777089,general_aios
f11b9c4abd1f28f5ff8542a36d31b6033d5ab42b0d53e9d8be911d8c1dbec76c,AIOS/KnowledgeBase/Raw/AbuDhabi/Port De La Mer. 2024xlsx.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/f11b9c4abd1f__Port De La Mer. 2024xlsx.xlsx,777089,general_aios
f11b9c4abd1f28f5ff8542a36d31b6033d5ab42b0d53e9d8be911d8c1dbec76c,AIOS/KnowledgeBase/Raw/AbuDhabi/Port De La Mer. 2024xlsx.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/AbuDhabi/Port De La Mer. 2024xlsx.xlsx,777089,general_aios
b5bc12621c1e4d535740d9affc2c5ee23869e553a93d01c011edd96c4df1746e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Sylvana Availability__b5bc12621c.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__6421494d-3493-43ab-b8c7-da79fa627d93__b5bc12621c.xlsx,533467,property_intelligence
b5bc12621c1e4d535740d9affc2c5ee23869e553a93d01c011edd96c4df1746e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Sylvana Availability__b5bc12621c.xlsx,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Sylvana Availability__b5bc12621c.xlsx,533467,property_intelligence
b5bc12621c1e4d535740d9affc2c5ee23869e553a93d01c011edd96c4df1746e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Sylvana Availability__b5bc12621c.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/b5bc12621c1e__Reportage_Inventory__Sylvana Availability__b5bc12621c.xlsx,533467,property_intelligence
b5bc12621c1e4d535740d9affc2c5ee23869e553a93d01c011edd96c4df1746e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Sylvana Availability__b5bc12621c.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__6421494d-3493-43ab-b8c7-da79fa627d93__b5bc12621c.xlsx,533467,property_intelligence
b5bc12621c1e4d535740d9affc2c5ee23869e553a93d01c011edd96c4df1746e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Sylvana Availability__b5bc12621c.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Sylvana Availability__b5bc12621c.xlsx,533467,property_intelligence
34d3031459ceb67a4ce2042dc560c95054e95575f8c6e305bc40b888f89b84bb,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Yas Golf 01__34d3031459.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Data_Uae_Pak_Last/Data_Uae_Pak_Last__7552288d-058b-4831-8097-04919b5856a8__34d3031459.xlsx,48547,general_aios
34d3031459ceb67a4ce2042dc560c95054e95575f8c6e305bc40b888f89b84bb,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Yas Golf 01__34d3031459.xlsx,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Yas Golf 01__34d3031459.xlsx,48547,general_aios
34d3031459ceb67a4ce2042dc560c95054e95575f8c6e305bc40b888f89b84bb,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Yas Golf 01__34d3031459.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/34d3031459ce__Data_Uae_Pak_Last__Yas Golf 01__34d3031459.xlsx,48547,general_aios
34d3031459ceb67a4ce2042dc560c95054e95575f8c6e305bc40b888f89b84bb,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Yas Golf 01__34d3031459.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Data_Uae_Pak_Last/Data_Uae_Pak_Last__7552288d-058b-4831-8097-04919b5856a8__34d3031459.xlsx,48547,general_aios
34d3031459ceb67a4ce2042dc560c95054e95575f8c6e305bc40b888f89b84bb,AIOS/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Yas Golf 01__34d3031459.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/Data_Uae_Pak_Last/Data_Uae_Pak_Last__Yas Golf 01__34d3031459.xlsx,48547,general_aios
e684ba7d946135c2d2846f2c8ad3440861fe113efd38c21c6ac815202796719e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,8137898,property_intelligence
e684ba7d946135c2d2846f2c8ad3440861fe113efd38c21c6ac815202796719e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__09cff445-d742-48db-93e2-0944b665f912__e684ba7d94.xlsx,8137898,property_intelligence
e684ba7d946135c2d2846f2c8ad3440861fe113efd38c21c6ac815202796719e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,8137898,property_intelligence
e684ba7d946135c2d2846f2c8ad3440861fe113efd38c21c6ac815202796719e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/e684ba7d9461__Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,8137898,property_intelligence
e684ba7d946135c2d2846f2c8ad3440861fe113efd38c21c6ac815202796719e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,8137898,property_intelligence
e684ba7d946135c2d2846f2c8ad3440861fe113efd38c21c6ac815202796719e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/Reportage_Inventory/Reportage_Inventory__09cff445-d742-48db-93e2-0944b665f912__e684ba7d94.xlsx,8137898,property_intelligence
e684ba7d946135c2d2846f2c8ad3440861fe113efd38c21c6ac815202796719e,AIOS/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,AIOS_KNOWLEDGE_CONTROL/09_OPERATIONS_REPORT/KnowledgeBase/Raw/Reportage_Inventory/Reportage_Inventory__Horya Townhouses__e684ba7d94.xlsx,8137898,property_intelligence
95811baa6fbca3c43e6eaa8a6098da5b4eec51f9799124a326f6da23d07d18a1,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__959b678a-988e-408b-a57d-babfe21eb212__95811baa6f.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621/HSH_Object1/HSH_Object1__959b678a-988e-408b-a57d-babfe21eb212__95811baa6f.xlsx,246578,general_aios
95811baa6fbca3c43e6eaa8a6098da5b4eec51f9799124a326f6da23d07d18a1,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__959b678a-988e-408b-a57d-babfe21eb212__95811baa6f.xlsx,AIOS/KnowledgeBase/Raw/CompleteAcquisition_20260621_final/HSH_Object1/HSH_Object1__959b678a-988e-408b-a57d-babfe21eb212__95811baa6f.xlsx,246578,general_aios
95811baa6fbca3c43e6eaa8a6098da5b4eec51f9799124a326f6da23d07d18a1,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__959b678a-988e-408b-a57d-babfe21eb212__95811baa6f.xlsx,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__959b678a-988e-408b-a57d-babfe21eb212__95811baa6f.xlsx,246578,general_aios
95811baa6fbca3c43e6eaa8a6098da5b4eec51f9799124a326f6da23d07d18a1,AIOS/KnowledgeBase/Raw/HSHObject1/HSHObject1__959b678a-988e-408b-a57d-babfe21eb212__95811baa6f.xlsx,AIOS/KnowledgeBase/raw_data/xlsx/95811baa6fbc__HSHObject1__959b678a-988e-408b-a57d-babfe21eb212__95811baa6f.xlsx,246578,general_aios
