path,scope,category,size_bytes,pages_extracted,extraction_status,hits,error,text_preview
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/02_AFFECTION_PLAN/01_Affection_Site_Cover_G001_G004.pdf,nakheel_golden_test,general_aios,4128322,0,SKIPPED_LOW_PRIORITY,,,
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/10_OTHER_PORTAL_REQUIRED/02_Latest_Issued_Nakheel_Rejection_Return.pdf,nakheel_golden_test,nakheel_design_approval,65878,1,OK,Nakheel; Return; Swimming pool; nakheel; undertaking,,"--- page 1 --- Download Status Returned Comments Returned application due to following comments: - Full compliance with applicable architectural guideline is required. (Such as design style – contemporary / modern only, please refer to sample villa images for reference. Boundary wall height, materials and design to comply with applicable architectural guidelines. All heights to be measured from +0.00m gate level. Windows, balconies, terraces, openings etc. facing to neighbour side to be designed as per guidelines for privacy. ) - Accurately filled evaluation sheet to be provided. - Swimming pool undertaking letter to be provided. A full fresh application shall be submitted. For further queries, kindly contact email: landservices@nakheel.com. 5/22/26, 4:49 PM Nakheel Online Service https://onlineservices.nakheel.com/Modules/Services/RequestsHistory.aspx?e5XyvDiBsw%2fAntcBfxfACOKP5utdA2Yz"
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/10_OTHER_PORTAL_REQUIRED/01_Cover_Letter_Response.pdf,nakheel_golden_test,general_aios,4869,2,OK,NAKHEEL; Nakheel; PALM JUMEIRAH; PJ-P-VP-018; Palm Jumeirah; Return; Swimming Pool; Swimming pool; Title Deed; Undertaking; return; undertaking,,"--- page 1 --- PJ-P-VP-018 | Palm Jumeirah | Nakheel resubmission support Page 1 NAKHEEL PALM JUMEIRAH RESUBMISSION Cover Letter and Response Summary Project Private Residential Villa, Plot PJ-P-VP-018, Palm Jumeirah Owner Juri Sudheimer Municipality / Plot Ref. 381-2795 DLD Parcel 3812795 Title Deed 37346/2026 dated 03/03/2026 Approval Basis Basement counted | GFA 1,100.00 m2 | FAR 78.01% | BUA 1,883.36 m2 This package is organized as a clean authority submission set prepared further to the Nakheel return issued on 22 May 2026. Drawings remain grouped with drawings, requested support forms remain standalone, and ownership evidence remains separate. Upload sequence No. Document 01 Cover Letter and Response Summary 02 Project Evaluation Sheet 03 Swimming Pool Undertaking 04 Drawings G001-G004 05 Drawings G100-G101 Area / FAR 06 Drawings Plans A100-A105 07 Drawings Elevations / Sections"
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/03_APPLICATION_FORM/01_Project_Evaluation_Sheet.pdf,nakheel_golden_test,general_aios,3807,2,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah,,"--- page 1 --- PJ-P-VP-018 | Palm Jumeirah | Nakheel resubmission support Page 1 PROJECT EVALUATION SHEET Item Value Project Private Residential Villa - Palm Jumeirah Owner Juri Sudheimer Developer plot PJ-P-VP-018 Municipality / plot reference 381-2795 DLD parcel 3812795 Plot area 1,410.00 m2 Permitted FAR / GFA 0.80 / 1,128.00 m2 Proposed GFA 1,100.00 m2 Proposed FAR 78.01% Proposed BUA 1,883.36 m2 Plot coverage 614.49 m2 / 43.58% Setbacks Front 6.00 m / Sides 3.00 m / Rear 6.00 m Parking Minimum 2 compliant internal spaces Datum All levels from gate level +0.00 Certification: this sheet accompanies the PJ-P-VP-018 Nakheel resubmission. It should be signed by the owner and consultant only if the reviewing authority requests an executed copy. Owner signature Name Juri Sudheimer Date Consultant signature Name Renaissance Engineering Consultants --- page 2 --- PJ-P-VP-018 | Palm Jumeir"
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/04_ARCHITECTURAL_DRAWINGS/03_Drawings_Plans_A100_A105.pdf,nakheel_golden_test,general_aios,3574678,0,SKIPPED_LOW_PRIORITY,,,
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/04_ARCHITECTURAL_DRAWINGS/02_Drawings_G100_G101_Area_FAR.pdf,nakheel_golden_test,general_aios,2537052,0,SKIPPED_LOW_PRIORITY,,,
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/04_ARCHITECTURAL_DRAWINGS/01_Drawings_G001_G004_Cover_Affection_Renders.pdf,nakheel_golden_test,general_aios,4128322,0,SKIPPED_LOW_PRIORITY,,,
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/04_ARCHITECTURAL_DRAWINGS/04_Drawings_Elevations_Sections_Walls.pdf,nakheel_golden_test,general_aios,2453449,0,SKIPPED_LOW_PRIORITY,,,
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/09_CONSULTANT_CONTRACTOR/01_License_Letter_CANDIDATE_VERIFY.pdf,nakheel_golden_test,general_aios,271128,0,SKIPPED_LOW_PRIORITY,,,
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/08_UNDERTAKINGS/04_Consultant_Architect_Undertaking_Final.pdf,nakheel_golden_test,general_aios,2935,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; Undertaking; return; undertaking,,"--- page 1 --- Consultant / Architect Undertaking Letter Draft Status: DRAFT ONLY - NEEDS CONSULTANT SIGNATURE / CONSULTANT STAMP Date: 23-Jun-2026 To: Nakheel Properties Palm Jumeirah Planning / City Relations / Planning Approvals Subject: Consultant / Architect Undertaking - Plot PJ-P-VP-018, Palm Jumeirah, Dubai We, Renaissance Engineering Consultants, acting as consultant / architect for Plot PJ-P-VP-018, Palm Jumeirah, Dubai, hereby undertake and confirm the following: 1. The submission support documents in this completion package have been prepared to assist closure of the Nakheel return comments and document gaps identified in the local audit records. 2. The project control values used in this package are: - Plot area: 1,410.00 m2 - Proposed GFA: 1,100.00 m2 - Proposed FAR: 78.01% - Proposed BUA: 1,883.36 m2 - Proposed coverage: 614.49 m2 / 43.58% 3. All heights are intended to b"
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/08_UNDERTAKINGS/01_Swimming_Pool_Undertaking.pdf,nakheel_golden_test,general_aios,2979,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; SWIMMING POOL; UNDERTAKING; swimming pool; undertaking,,"--- page 1 --- PJ-P-VP-018 | Palm Jumeirah | Nakheel resubmission support Page 1 SWIMMING POOL UNDERTAKING To: Nakheel Properties, Palm Jumeirah Planning / City Relations / Planning Approvals I, Juri Sudheimer, owner of Plot PJ-P-VP-018, Palm Jumeirah, Municipality Reference 381-2795 and DLD Parcel 3812795, hereby undertake that the swimming pool and all associated works shall remain within plot limits and comply with Nakheel, Trakhees and applicable building-code requirements. The pool shall maintain a minimum setback of 1.50 m from all boundary walls unless a stricter authority requirement applies. The pool shell, balance tank, filtration equipment, drainage, backwash and all related services shall remain within the plot boundary. No discharge to the beach, sea, stormwater system, common areas or neighbouring plots shall be permitted. Any damage to adjacent property, utilities, share"
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/08_UNDERTAKINGS/03_General_Owner_Undertaking_Final.pdf,nakheel_golden_test,general_aios,2798,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; REC/PJ-VP-018/REV-01/2026; Undertaking; undertaking,,"--- page 1 --- General Owner Undertaking Letter Draft Status: DRAFT ONLY - NEEDS OWNER SIGNATURE Date: 23-Jun-2026 To: Nakheel Properties Palm Jumeirah Planning / City Relations / Planning Approvals Subject: General Owner Undertaking - Plot PJ-P-VP-018, Palm Jumeirah, Dubai I, JURI SUDHEIMER, owner of Plot PJ-P-VP-018, Palm Jumeirah, Dubai, Municipality Reference No. 381-2795 and DLD Parcel No. 3812795, hereby undertake as follows: 1. The submitted documents and drawings are provided for the purpose of the Nakheel resubmission under reference REC/PJ-VP-018/REV-01/2026. 2. No construction shall commence or continue except in accordance with the final approvals issued by the competent authorities. 3. Any discrepancy identified by Nakheel, Trakhees or another competent authority shall be corrected before execution of works. 4. All works shall remain within the property boundaries and withi"
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/08_UNDERTAKINGS/02_OWNER_AUTHORIZATION_SIGN_STAMP_DRAFT.pdf,nakheel_golden_test,general_aios,3057,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah,,"--- page 1 --- PJ-P-VP-018 | Palm Jumeirah | Authorization draft Page 1 OWNER AUTHORIZATION FOR SIGNING AND STAMPING Status: Draft for owner review and execution To: Nakheel Properties, Palm Jumeirah Planning / City Relations / Planning Approvals Subject: Authorization Regarding Signing and Stamping of Plot PJ-P-VP-018 Submission Documents I, Juri Sudheimer, owner of Plot PJ-P-VP-018, Palm Jumeirah, Municipality Reference 381-2795 and DLD Parcel 3812795, hereby confirm that [AUTHORIZED PARTY NAME], of [COMPANY NAME], is authorized to process the Palm Jumeirah plot submission documents relating to this property. Where legally permissible and accepted by the relevant authority, the above authorized party may coordinate, submit, sign, stamp, acknowledge, receive, and follow up on the project documents on my behalf in connection with the Nakheel / Palm Jumeirah submission process for Plot"
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/07_LANDSCAPE_POOL/01_Swimming_Pool_Undertaking.pdf,nakheel_golden_test,general_aios,2979,1,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; SWIMMING POOL; UNDERTAKING; swimming pool; undertaking,,"--- page 1 --- PJ-P-VP-018 | Palm Jumeirah | Nakheel resubmission support Page 1 SWIMMING POOL UNDERTAKING To: Nakheel Properties, Palm Jumeirah Planning / City Relations / Planning Approvals I, Juri Sudheimer, owner of Plot PJ-P-VP-018, Palm Jumeirah, Municipality Reference 381-2795 and DLD Parcel 3812795, hereby undertake that the swimming pool and all associated works shall remain within plot limits and comply with Nakheel, Trakhees and applicable building-code requirements. The pool shall maintain a minimum setback of 1.50 m from all boundary walls unless a stricter authority requirement applies. The pool shell, balance tank, filtration equipment, drainage, backwash and all related services shall remain within the plot boundary. No discharge to the beach, sea, stormwater system, common areas or neighbouring plots shall be permitted. Any damage to adjacent property, utilities, share"
NAKHEEL_FINAL_PORTAL_UPLOAD_READY_20260624_01/01_TITLE_DEED/01_Title_Deed_PJ-P-VP-018.pdf,nakheel_golden_test,nakheel_design_approval,281973,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/0ef7202c4367__Nakheel Online Service _2_.pdf,nakheel_golden_test,nakheel_design_approval,65878,1,OK,Nakheel; Return; Swimming pool; nakheel; undertaking,,"--- page 1 --- Download Status Returned Comments Returned application due to following comments: - Full compliance with applicable architectural guideline is required. (Such as design style – contemporary / modern only, please refer to sample villa images for reference. Boundary wall height, materials and design to comply with applicable architectural guidelines. All heights to be measured from +0.00m gate level. Windows, balconies, terraces, openings etc. facing to neighbour side to be designed as per guidelines for privacy. ) - Accurately filled evaluation sheet to be provided. - Swimming pool undertaking letter to be provided. A full fresh application shall be submitted. For further queries, kindly contact email: landservices@nakheel.com. 5/22/26, 4:49 PM Nakheel Online Service https://onlineservices.nakheel.com/Modules/Services/RequestsHistory.aspx?e5XyvDiBsw%2fAntcBfxfACOKP5utdA2Yz"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Palm_Jumeirah_Nakheel_Submission_Package_RevB_fixed.pdf,nakheel_golden_test,nakheel_design_approval,12706054,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/REV01_Nakheel_Approval_Readiness_Audit.pdf,nakheel_golden_test,nakheel_design_approval,19656,6,OK,NAKHEEL; Nakheel; PJ-P-VP-018; Palm Jumeirah; RETURN; Return; Swimming pool; return; swimming pool; undertaking,,"--- page 1 --- Page 1 REV-01 Nakheel Approval Readiness Audit Target file audited: Plot-18 PJ-P-VP-018 REV-01 FINAL Nakheel Submission.pdf Reference only: PDF Binder (Plot-18) Palm Villa (Big Basement).pdf Comparison/checking only: Palm_Jumeirah_Nakheel_updated.pdf Date of audit: 17 June 2026 Decision Do not upload the current REV-01 FINAL file yet. It is much stronger than the original submission and it directly responds to Nakheel's returned comments. However, it is still not approval-ready because it contains avoidable contradictions and authority-return triggers: 1. Old revision row still appears on all sheets: 00 12-MAY-26 ISSUED PRELIM. DDA SUBM.NAKHEEL. 2. FAR is declared exactly at the limit: 1,128.00 m^2 / 0.80, with no tolerance margin. 3. Basement FAR treatment is contradictory: G-101 says basement GFA is counted ""for transparency"", but then excludes it from the total FA"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/044dde6521da__cpalmd _1_.pdf,nakheel_golden_test,general_aios,12618250,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_REV02_Complete_Approval_Package.pdf,nakheel_golden_test,nakheel_design_approval,301327,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Plot-18_PJ-P-VP-018_REV-01_Binder_Nakheel_Resubmission_1.pdf,nakheel_golden_test,nakheel_design_approval,41936785,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/05_Title_Deed_PJ-P-VP-018.pdf,nakheel_golden_test,nakheel_design_approval,281973,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/657dd90c3e11__PJ-P-VP-018_REV02_Complete_Approval_Package.pdf,nakheel_golden_test,nakheel_design_approval,301327,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Nakheel Online Service (2).pdf,nakheel_golden_test,nakheel_design_approval,65878,1,OK,Nakheel; Return; Swimming pool; nakheel; undertaking,,"--- page 1 --- Download Status Returned Comments Returned application due to following comments: - Full compliance with applicable architectural guideline is required. (Such as design style – contemporary / modern only, please refer to sample villa images for reference. Boundary wall height, materials and design to comply with applicable architectural guidelines. All heights to be measured from +0.00m gate level. Windows, balconies, terraces, openings etc. facing to neighbour side to be designed as per guidelines for privacy. ) - Accurately filled evaluation sheet to be provided. - Swimming pool undertaking letter to be provided. A full fresh application shall be submitted. For further queries, kindly contact email: landservices@nakheel.com. 5/22/26, 4:49 PM Nakheel Online Service https://onlineservices.nakheel.com/Modules/Services/RequestsHistory.aspx?e5XyvDiBsw%2fAntcBfxfACOKP5utdA2Yz"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Nakheel_Approval_QA_Report.pdf,nakheel_golden_test,nakheel_design_approval,13549,4,OK,Nakheel; PJ-P-VP-018; Palm Jumeirah; Rejection; Swimming pool; rejection; return; swimming pool; undertaking,,"--- page 1 --- Page 1 Nakheel Approval QA Report Project: Proposed Residential Villa, Palm Jumeirah Authority return reviewed: Nakheel Online Service, 22 May 2026 Reviewed files: Nakheel Online Service (1).pdf, orignal one.pdf, cpalmd (1).pdf, ap.jpeg Review standard: strict Nakheel / Palm Jumeirah / Trakhees approval review Submission Decision Do not submit cpalmd (1).pdf as the final authority package yet. The Rev B response package addresses the Nakheel return comments in narrative form, but the actual architectural sheets are not fully corrected. The package still contains old/blank FAR and BUA drawing data, old massing plans, incomplete calculation tables, and a consultant instruction register saying the corrections must still be implemented in the native model. Nakheel can reasonably return the file again for internal inconsistency. Authority Control Values Use these values consis"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Title Deed PJ-P-VP-018.pdf,nakheel_golden_test,nakheel_design_approval,282618,1,OK,Palm Jumeirah; Title Deed,,"--- page 1 --- Title Deed ΎϬη 03/03/2026 Issue Date ΎΗ أر Owners numbers and their shares: ا 5718603) JURI SUDHEIMER 1410 Ο (5718603) Purchased from BASHTA INVEST LTD by the Land Registration No. : 37346/2026 Date 03/03/2026 for the amount 98500000 Dirham, Ninety Eight Million Five Hundred Thousand UAE Dirhams only. Dirhams This property and its ownership is subject to the terms of the jointly owned property declaration of the above mentioned community and to the regulations issued in accordance with it as may be amended from time to time آ ΎΗΑ .Million Five Hundred Thousand UAE Dirhams only ϫ ϊοΧϳ أ و Land ارض Palm Jumeirah ήϴϤΟ ΔϠΨϧ 6757 1410 Area Sq Meter : Plot No: Community: Property Type: ا ر ا ϧ ر Municipality No: 381 - 2795 ا Area Sq Feet : 15,177.11 Not mortgaged ΔϧϮϫήϣ ήϴϏ ΔϟΎΣ Mortgage Status: 37353/2026 ΰϛήϣ ΪϤΘόϣ ϊϴϗϮΗ Approved Signature - Digital data of this cert"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/56ac2f8e2cab__Plot-18_PJ-P-VP-018_REV-01_Binder_Nakheel_Resubmission_1.pdf,nakheel_golden_test,nakheel_design_approval,41936785,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_REV02_Complete_Approval_Package_a2.pdf,nakheel_golden_test,nakheel_design_approval,301955,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Palm_Jumeirah_Nakheel_updated.pdf,nakheel_golden_test,nakheel_design_approval,12130923,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/3c9419eef35c__05_Title_Deed_PJ-P-VP-018.pdf,nakheel_golden_test,nakheel_design_approval,281973,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Plot-18_PJ-P-VP-018_REV-01_Binder_Nakheel_Resubmission.pdf,nakheel_golden_test,nakheel_design_approval,41936785,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Nakheel Online Service (1).pdf,nakheel_golden_test,nakheel_design_approval,65878,1,OK,Nakheel; Return; Swimming pool; nakheel; undertaking,,"--- page 1 --- Download Status Returned Comments Returned application due to following comments: - Full compliance with applicable architectural guideline is required. (Such as design style – contemporary / modern only, please refer to sample villa images for reference. Boundary wall height, materials and design to comply with applicable architectural guidelines. All heights to be measured from +0.00m gate level. Windows, balconies, terraces, openings etc. facing to neighbour side to be designed as per guidelines for privacy. ) - Accurately filled evaluation sheet to be provided. - Swimming pool undertaking letter to be provided. A full fresh application shall be submitted. For further queries, kindly contact email: landservices@nakheel.com. 5/22/26, 4:49 PM Nakheel Online Service https://onlineservices.nakheel.com/Modules/Services/RequestsHistory.aspx?e5XyvDiBsw%2fAntcBfxfACOKP5utdA2Yz"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Palm_Jumeirah_Nakheel_Submission_Package_RevB_final2.pdf,nakheel_golden_test,nakheel_design_approval,12130923,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Nakheel Online Service.pdf,nakheel_golden_test,nakheel_design_approval,65878,1,OK,Nakheel; Return; Swimming pool; nakheel; undertaking,,"--- page 1 --- Download Status Returned Comments Returned application due to following comments: - Full compliance with applicable architectural guideline is required. (Such as design style – contemporary / modern only, please refer to sample villa images for reference. Boundary wall height, materials and design to comply with applicable architectural guidelines. All heights to be measured from +0.00m gate level. Windows, balconies, terraces, openings etc. facing to neighbour side to be designed as per guidelines for privacy. ) - Accurately filled evaluation sheet to be provided. - Swimming pool undertaking letter to be provided. A full fresh application shall be submitted. For further queries, kindly contact email: landservices@nakheel.com. 5/22/26, 4:49 PM Nakheel Online Service https://onlineservices.nakheel.com/Modules/Services/RequestsHistory.aspx?e5XyvDiBsw%2fAntcBfxfACOKP5utdA2Yz"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Title Deed PJ-P-VP-018 (1).pdf,nakheel_golden_test,nakheel_design_approval,282618,1,OK,Palm Jumeirah; Title Deed,,"--- page 1 --- Title Deed ΎϬη 03/03/2026 Issue Date ΎΗ أر Owners numbers and their shares: ا 5718603) JURI SUDHEIMER 1410 Ο (5718603) Purchased from BASHTA INVEST LTD by the Land Registration No. : 37346/2026 Date 03/03/2026 for the amount 98500000 Dirham, Ninety Eight Million Five Hundred Thousand UAE Dirhams only. Dirhams This property and its ownership is subject to the terms of the jointly owned property declaration of the above mentioned community and to the regulations issued in accordance with it as may be amended from time to time آ ΎΗΑ .Million Five Hundred Thousand UAE Dirhams only ϫ ϊοΧϳ أ و Land ارض Palm Jumeirah ήϴϤΟ ΔϠΨϧ 6757 1410 Area Sq Meter : Plot No: Community: Property Type: ا ر ا ϧ ر Municipality No: 381 - 2795 ا Area Sq Feet : 15,177.11 Not mortgaged ΔϧϮϫήϣ ήϴϏ ΔϟΎΣ Mortgage Status: 37353/2026 ΰϛήϣ ΪϤΘόϣ ϊϴϗϮΗ Approved Signature - Digital data of this cert"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Plot-18_PJ-P-VP-018_REV-01_FINAL_Nakheel_Submission.pdf,nakheel_golden_test,nakheel_design_approval,170314,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Plot-18 PJ-P-VP-018 REV-01 FINAL Nakheel Submission.pdf,nakheel_golden_test,nakheel_design_approval,170314,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Palm_Jumeirah_Nakheel_Submission_Package_RevB_final.pdf,nakheel_golden_test,nakheel_design_approval,12135294,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/Palm_Jumeirah_Nakheel_Submission_Package_RevB.pdf,nakheel_golden_test,nakheel_design_approval,12130923,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/61d20a83e48c__Plot-18_PJ-P-VP-018_REV-01_FINAL_Nakheel_Submission.pdf,nakheel_golden_test,nakheel_design_approval,170314,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/FIRST_RETURN_NAKHEEL_ARCHITECTURAL_REJECTION_2026-05-22.pdf,nakheel_golden_test,nakheel_design_approval,65878,1,OK,Nakheel; Return; Swimming pool; nakheel; undertaking,,"--- page 1 --- Download Status Returned Comments Returned application due to following comments: - Full compliance with applicable architectural guideline is required. (Such as design style – contemporary / modern only, please refer to sample villa images for reference. Boundary wall height, materials and design to comply with applicable architectural guidelines. All heights to be measured from +0.00m gate level. Windows, balconies, terraces, openings etc. facing to neighbour side to be designed as per guidelines for privacy. ) - Accurately filled evaluation sheet to be provided. - Swimming pool undertaking letter to be provided. A full fresh application shall be submitted. For further queries, kindly contact email: landservices@nakheel.com. 5/22/26, 4:49 PM Nakheel Online Service https://onlineservices.nakheel.com/Modules/Services/RequestsHistory.aspx?e5XyvDiBsw%2fAntcBfxfACOKP5utdA2Yz"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-21/03_Drawings_Elevations_Sections_Walls.pdf,nakheel_golden_test,general_aios,2453449,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-21/02B_Drawings_Plans_A100_A105.pdf,nakheel_golden_test,general_aios,3574678,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-21/05_Title_Deed_PJ-P-VP-018.pdf,nakheel_golden_test,nakheel_design_approval,281973,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-21/01_Cover_Index_Response.pdf,nakheel_golden_test,knowledge_base,6707,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-21/02A1_Drawings_G001_G004.pdf,nakheel_golden_test,general_aios,4128322,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-21/04_Calculations_Evaluation_Undertaking_Registers.pdf,nakheel_golden_test,general_aios,17560,11,OK,PJ-P-VP-018; Swimming pool,,"--- page 1 --- PLANNING CALCULATIONS & SCHEDULES Verified against Affection Plan, DLD Parcel 3812795 (Ref. PJ2026P85) FAR Schedule Floor Level G.F.A (m²) Basement -4.30 318.48 Ground +0.30 291.57 First +5.30 244.98 Second +9.40 244.97 Total G.F.A 1,100.00 Plot area 1,410.00 F.A.R proposed 78.01% F.A.R permitted 80.00% (1,128.00 m²) Area Schedule (Built-Up Area) Floor / item B.U.A (m²) Basement 675.10 Ground 583.96 First 247.39 Second 247.38 Swimming pool 99.00 Pergola 30.53 Total B.U.A 1,883.36 Coverage Schedule Item Value Status Ground floor footprint 614.49 m² — Coverage ratio 43.58% COMPLIES Maximum permitted 50% (705.00 m²) — Setback Schedule Edge Required Provided Status Front (Road / S-E) 6.00 m 6.00 m COMPLIES Rear (Beach / N-W) 6.00 m 6.00 m COMPLIES PJ-P-VP-018 · Rev B · 12-Jun-2026 · Page 26 of 36 --- page 2 --- Edge Required Provided Status Side (Neighbour E) 3.00 m 3.00 m CO"
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-21/02A2_Drawings_G100_G101_Area_FAR.pdf,nakheel_golden_test,general_aios,2537052,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-22/03_Drawings_Elevations_Sections_Walls.pdf,nakheel_golden_test,general_aios,2453449,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-22/02B_Drawings_Plans_A100_A105.pdf,nakheel_golden_test,general_aios,3574678,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-22/05_Title_Deed_PJ-P-VP-018.pdf,nakheel_golden_test,nakheel_design_approval,281973,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-22/01_Cover_Index_Response.pdf,nakheel_golden_test,knowledge_base,6707,0,SKIPPED_LOW_PRIORITY,,,
PJ-P-VP-018_NAKHEEL_ALL_EVIDENCE/PJ-P-VP-018_Nakheel_Final_Upload_Package_2026-06-22/02A1_Drawings_G001_G004.pdf,nakheel_golden_test,general_aios,4128322,0,SKIPPED_LOW_PRIORITY,,,
