bridge_id,source_file,source_sheet,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building_name,unit_number,community,project_name,resolver_record_id,bridge_classification,quality_class,quality_score,quality_reason
426397c59f6934b630b42529,BAYUT OVER ALL LEAD.xlsx,WHATS APP,,12887590,10306-TYYAjq,,,,Arabella 1,,Mudon,Arabella 1,7f9f69f79ea5c7e8,partial_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
c151d325a3c4d460d6fa0188,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12891747/1b5e9a6b-25af-46af-93b5-c66056b269bf,12891747,10306-IF7GB3,,,,The Square Tower,,Jumeirah Village Circle (JVC),The Square Tower,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
e578406ccd88808ddd330196,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/12895896/a9f0e907-e7ee-4655-95b5-8a07e5688f51,12895896,10306-nh3Rhn,,,,Binghatti Ruby,,Jumeirah Village Circle (JVC),Binghatti Ruby,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
529c09f1e14f531ef8110458,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12563975/58d0f687-12a7-4720-b21c-aaf92d7436a8,12563975,10306-NkdfoK,,,,Golf Terrace B,,DAMAC Hills,Golf Terrace B,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
7a9e37108ff4232b7c618dd7,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12899015/c253751f-cbf3-4355-b75c-604f883cc313,12899015,10306-WiibmU,,,,Karl Lagerfeld Villas,,Mohammed Bin Rashid City,Karl Lagerfeld Villas,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
02a17c46f9843573868b79a7,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12025118/3852b3bd-754d-46f9-a3dd-0ee9523d8776,12025118,10306-38X5QO,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
297a55cf6498f3a7d6536139,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/df702c22-fd69-4f09-882c-58a0be3be89a,2025488,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
ce8af0f7a9731b34dddeabda,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/hassan-mesrabi-991967/58aaf7d3-f8f9-40ec-a939-08bb022b7b32,991967,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
a30ddd465586ac6825b8699e,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12541092/90fc37e3-5d45-4b94-866d-9fee0914201d,12541092,10306-tVFU8O,,,,Golf Vita A,,DAMAC Hills,Golf Vita A,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
ba9a52975383800402c11456,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12816904/188969ca-3924-48cf-b03c-e044766baebe,12816904,10306-dRO3H0,,,,Binghatti Rose,,Jumeirah Village Circle (JVC),Binghatti Rose,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
1e1c72de6001d8f101a20d42,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12184163/d6cfe79e-1025-4ef7-b428-e49360939104,12184163,10306-wx2uSS,,,,Burj Crown,,Downtown Dubai,Burj Crown,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a59a06535526bed2accd90f7,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12475855/6dc9ea4d-0f82-4234-b529-42f39ae95d71,12475855,10306-HPCgPC,,,,The Crest Tower C,,Sobha Hartland,The Crest Tower C,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
259a1a8e42b7238daec4dc78,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12874114/527effc6-10fc-44cb-88f1-d815d2143be4,12874114,10306-Je0C7M,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
3a188e2e39cc7eaf156fc8ff,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12674490/property-t,12674490,10306-CJyMSf,,,,Hamilton Residency,,Business Bay,Hamilton Residency,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
5b329b472fe826c39f4a3d12,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12824719/f0edc039-3c98-4046-abb9-8b1c5028f540,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,Motor City,Abbey Crescent 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
b20f432adaa92b3a2fc179bf,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12826680/8e6eed57-fa73-46bf-b1c1-ac0efeab4b70,12826680,10306-dxpx6B,,,,Golf Vista Heights,,Dubai Sports City,Golf Vista Heights,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
587f384ea248e99ff5ac83ee,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12297384/23141a2c-8b6e-42d6-9617-b6587b235b44,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,Sobha Hartland,Sobha Creek Vistas Tower B,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
5ddb2ddc95eeb612105b3b81,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/11426217/821bfce1-52e1-45cb-82af-ac539ed8f586,11426217,10306-OcEoAL,,,,Sarab Community,,Aljada,Sarab Community,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
cd6a3820e07762524ff8bc01,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12824719/26eaf26b-764f-47e1-8f15-1af8048d064d,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,Motor City,Abbey Crescent 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
340302a33cae9a43e4fdef09,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12828866/292ce7b6-1600-46a6-9e37-cfc8ed03f22c,12828866,10306-7mfApD,,,,Uniestate Millennium Tower,,Dubai Silicon Oasis (DSO),Uniestate Millennium Tower,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
e72f848bbe6b8220d70cea48,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/amr-burhani-2562575/bfaf1b9a-2fd0-46e6-980a-e96c1fdc0e40,2562575,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
dccb6ca0289696d58b194847,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12826680/5bf33bd1-48d6-4f73-862c-dd1b6fcdb463,12826680,10306-dxpx6B,,,,Golf Vista Heights,,Dubai Sports City,Golf Vista Heights,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
823712cb7016fe802f75ca59,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12694522/98874b03-13df-4502-9858-98a8aa2504ab,12694522,10306-yHY7fV,,,,Floarea Skies,,Jumeirah Village Circle (JVC),Floarea Skies,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
bb48a424dcb0a27cf6033d53,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12825931/2c4c64a6-1f62-4c97-a498-b48b1e3c0045,12825931,10306-BWlaep,,,,Urban Oasis by Missoni,,Business Bay,Urban Oasis by Missoni,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
cdcd584bbc8b8b9afda5b958,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12184163/828ae6d0-44b0-49ac-9727-e20d87e4bfdb,12184163,10306-wx2uSS,,,,Burj Crown,,Downtown Dubai,Burj Crown,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a426573d58ad30699e477115,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12541092/f69d2a8f-84ed-4b05-8a1b-d4fb88cc5391,12541092,10306-tVFU8O,,,,Golf Vita A,,DAMAC Hills,Golf Vita A,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
d22a2019b494e421de538155,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12741669/ccd95c7a-edbe-41fd-910a-8282f4f6256c,12741669,10306-1bX3MP,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a244a957124568f4675287b0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12321009/f1c4c854-1753-4f31-ad9b-b9bb48dfb75a,12321009,10306-mylz6d,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
5ea84ac73ee7b2819d9ed700,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12771390/88815d4e-e42e-425d-91cd-24050f3247cc,12771390,10306-XWVCsS,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
63f731515493b15d0382071a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12025002/ea83cc8f-859a-4105-866a-dc59a58d8f4a,12025002,10306-08zNqy,,,,Sharjah Sustainable City,,Al Rahmaniya,Sharjah Sustainable City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
bc5538b0a4c2060c5f576d60,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12824719/da529131-9fe7-4271-90e7-a48f0de342a9,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,Motor City,Abbey Crescent 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
aef2124cf549b7d3f243cb09,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12825931/0d448f7c-d95d-427a-a365-dc2c0749271c,12825931,10306-BWlaep,,,,Urban Oasis by Missoni,,Business Bay,Urban Oasis by Missoni,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
aae6a1697026760ad1dde02a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/12541092/de6abdc8-4aeb-419c-b2bc-d6317c2bca63,12541092,10306-tVFU8O,,,,Golf Vita A,,DAMAC Hills,Golf Vita A,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
faf5a4a78ccbac8285122c65,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/amr-burhani-2562575/0a174705-bd4c-47bb-81d5-69b227b90bfe,2562575,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
1d4efd17a6d41d1f8e2ca637,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12826680/63aa1604-e16d-4151-8662-fa9a43187a9b,12826680,10306-dxpx6B,,,,Golf Vista Heights,,Dubai Sports City,Golf Vista Heights,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
f0a66bd2f8e8db4ccf8d47e9,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12824719/2ed7fb7b-0c9c-4fbd-ae46-7874270b343e,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,Motor City,Abbey Crescent 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
c74493d8a6b0e812ce26aca5,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12636478/2b194337-0999-497d-a827-df893b14f1ce,12636478,10306-cPHbD9,,,,Maryam Island,,Al Khan,Maryam Island,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
62791e6505ce25e8b13e6502,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/12824719/a7e6cc7b-f303-4a9f-aed8-235929692241,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,Motor City,Abbey Crescent 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
7813d23665d0a23960ba0346,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12824719/fe59ba0f-4a1f-47a8-9024-5a4dd295feab,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,Motor City,Abbey Crescent 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
25bbf86196702b70bcdf0435,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/vijeet-dominic-1953595/da9d595b-130c-46f6-81de-aaaa839da85c,1953595,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
5dc683216073e43e4b6368fd,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/hassan-mesrabi-991967/9ee50a99-7dcf-4264-baaa-b6f50b0bcaa1,991967,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
4fec36b660a845dd5dce2b17,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12825931/ed424219-94e7-4394-b5fe-f383a1bd7ecf,12825931,10306-BWlaep,,,,Urban Oasis by Missoni,,Business Bay,Urban Oasis by Missoni,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
2d5f4bcb66452e8653d78b41,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12824719/2ac460d8-73bf-4366-8660-539f9296ec51,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,Motor City,Abbey Crescent 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a7540e80c8d90446afca009a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12824719/82eb81c3-29f4-47d0-888b-5ef7fdf57fa2,12824719,10306-4a6ETk,,,,Abbey Crescent 2,,Motor City,Abbey Crescent 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
09b3ad610531864b5e0ec69f,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12685587/350a694e-c4af-44ba-8230-8e4d85d1559f,12685587,10306-mFXsdi,,,,Green Park,,Jumeirah Village Triangle (JVT),Green Park,7f9f69f79ea5c7e8,partial_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
824662e46bb893e9aa38570c,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12192516/45c1b552-d599-4e57-b05b-f5ada1ccd1c4,12192516,10306-Ubg4ua,,,,DAMAC Sun City,,Dubailand,DAMAC Sun City,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
f0c59476ed13cdf25293d70a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12563975/c353e758-db32-4432-813a-a3f441396f9c,12563975,10306-NkdfoK,,,,Golf Terrace B,,DAMAC Hills,Golf Terrace B,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
0e27ce375ce03ee7ac2bf75a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12727567/7128afef-ea09-47a8-9c64-3b1d30a89778,12727567,10306-KGNAyV,,,,Alta V1ew,,Jumeirah Village Circle (JVC),Alta V1ew,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
6995d89bd6517f85a064d560,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12636478/a1eb3307-4150-4920-8feb-7e0cb636b2b4,12636478,10306-cPHbD9,,,,Maryam Island,,Al Khan,Maryam Island,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
29a55560bc02e62dd2e37a7b,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/zaki-saleh-jawich-2025488/60906cda-5aee-4c3b-87c2-3f4415fa3737,2025488,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
cd37109ca1bdf6bed3f61d1a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12563975/3e11325a-d337-48e0-b05b-210bca349090,12563975,10306-NkdfoK,,,,Golf Terrace B,,DAMAC Hills,Golf Terrace B,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
30b43f3149907de7fdd58c2a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12297384/886fa7db-a7a4-43a8-a80b-002060390884,12297384,10306-9yTY1x,,,,Sobha Creek Vistas Tower B,,Sobha Hartland,Sobha Creek Vistas Tower B,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
8763bac7d04d4ef77050a460,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12172967/587adb58-2f4e-440d-90cd-1c78d3478480,12172967,10306-67qgGE,,,,The Riff 3,,Aljada,The Riff 3,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
47c3d60c420bb76bc046ea03,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12440324/4dfb4dcb-a780-452f-9010-404451848025,12440324,10306-kptxJp,,,,The Riff 3,,Aljada,The Riff 3,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
b0b7f7bcce1c7e895f3956c4,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12472931/5edc5dbe-d234-4c81-a446-0d948cb58a88,12472931,10306-xn7Uoa,,,,The Riff 3,,Aljada,The Riff 3,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
c2133490d14b9b81dd65dd4a,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12685587/80a36dd6-40ab-442b-b25a-74cebce56996,12685587,10306-mFXsdi,,,,Green Park,,Jumeirah Village Triangle (JVT),Green Park,7f9f69f79ea5c7e8,partial_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
fea6aa8e707096f1f8eeb9ba,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12258679/d616ff35-7ca7-4d79-a617-a6e4a2444767,12258679,10306-L62eWi,,,,The Link 1,,Aljada,The Link 1,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
50349a24f13ac6b751969d77,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12442283/a31eacc2-5437-4ba4-8a43-122c14d14717,12442283,10306-TpTG8R,,,,Woroud 2,,Muwaileh,Woroud 2,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
f8972bd38ee20b46cc4b75d9,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12675793/1bb9dd29-26b5-4f79-8281-16f8e0d853c6,12675793,10306-FyIPbW,,,,Provenza Residences,,Jumeirah Village Circle (JVC),Provenza Residences,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
4a9510b74f61ac37e91ca386,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12635562/43f10033-515a-410d-8c66-a86cd8d627a7,12635562,10306-U1H2Ba,,,,Creek Vistas Grande,,Sobha Hartland,Creek Vistas Grande,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
0dcbfb97bf890a25e2a681f8,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12685587/9464fd9e-d52d-4a8f-b572-29b8166754ea,12685587,10306-mFXsdi,,,,Green Park,,Jumeirah Village Triangle (JVT),Green Park,7f9f69f79ea5c7e8,partial_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
bdb9b8acabd8821cd68611f0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12675793/ca99310e-de66-4a98-a18d-cba153e8d30c,12675793,10306-FyIPbW,,,,Provenza Residences,,Jumeirah Village Circle (JVC),Provenza Residences,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
6e15e519f43c8c4dbc987ab9,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12101974/d626443f-7c9f-4612-bd51-9a1d2c50f7b1,12101974,10306-hhecWN,,,,One Park Square by Iman,,Jumeirah Village Circle (JVC),One Park Square by Iman,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
5867b292a2f61675a667efea,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12751738/0d954ef1-2231-498d-9107-b6f8aa521395,12751738,10306-L3wMGm,,,,Sunset Gardens,,Jumeirah Village Circle (JVC),Sunset Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
474e926aa71d0f065d003c87,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12727698/b23c0c1f-e560-4e2e-82c5-6ad0e73a2ffa,12727698,10306-4CeuNU,,,,Alta V1ew,,Jumeirah Village Circle (JVC),Alta V1ew,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
e8108e03147b3ce815fb6eda,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12751738/cc7c5a2f-2d87-47a8-8298-d4bfabf0264f,12751738,10306-L3wMGm,,,,Sunset Gardens,,Jumeirah Village Circle (JVC),Sunset Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
10d2c24400fd00fb351ac6d9,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12751738/d9a8986a-aa95-46ce-b244-4e89b7afd5b9,12751738,10306-L3wMGm,,,,Sunset Gardens,,Jumeirah Village Circle (JVC),Sunset Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
307513a28dd1053fc4bd8564,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12751738/a2dc6567-b1d9-4ae3-9e5d-b8d961c1b081,12751738,10306-L3wMGm,,,,Sunset Gardens,,Jumeirah Village Circle (JVC),Sunset Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
9982dfa9fe9eb568df3860b5,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12751738/4a9d7edb-4bf0-4cea-8774-349d9a1cb047,12751738,10306-L3wMGm,,,,Sunset Gardens,,Jumeirah Village Circle (JVC),Sunset Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
9fa465c3bddcddda56853df0,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12117186/996809e2-fa65-492d-89ec-2598f8cdefa3,12117186,10306-LKhATh,,,,The One by Prestige One,,Barsha Heights (Tecom),The One by Prestige One,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
19bab59d54dcd1b598fcd5b8,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12117262/5742877b-24c5-41b2-b5ba-66567772d6ae,12117262,10306-8oadUD,,,,The One by Prestige One,,Barsha Heights (Tecom),The One by Prestige One,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
a787c7e4143bbb68dfcfbb68,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12751738/e9429686-6219-4812-a180-d10cc3ebb67d,12751738,10306-L3wMGm,,,,Sunset Gardens,,Jumeirah Village Circle (JVC),Sunset Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
3af04d920c35eb187e51007c,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12751738/16bf5622-adb4-4c64-b3dd-9f4b55f78fea,12751738,10306-L3wMGm,,,,Sunset Gardens,,Jumeirah Village Circle (JVC),Sunset Gardens,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
748f9d106dfc3945e173df13,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12320667/502d962d-d183-4766-b4f0-27280b98bf55,12320667,10306-e7Ad1O,,,,Azure Beach Residence by Eagle Hills,,Al Khan,Azure Beach Residence by Eagle Hills,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
2b77df5e5f1d696175c09af1,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12685587/f0593af8-c914-400b-a3d6-b4c58c90efee,12685587,10306-mFXsdi,,,,Green Park,,Jumeirah Village Triangle (JVT),Green Park,7f9f69f79ea5c7e8,partial_bridge,High-confidence,80,resolver_link + strong identifier/location evidence
8eadb5c09a2022b4dd02c82e,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12184163/ea6e0171-2eb5-49a0-8bfd-3efd8b9d0868,12184163,10306-wx2uSS,,,,Burj Crown,,Downtown Dubai,Burj Crown,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
c524f84ab40e0423a2c68203,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/omar-al-ahmar-2332721/873d2d58-8fa1-4ce5-8ace-99d5d7add906,2332721,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
b12884f8b2d233b2c8796afa,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/brokers/hassan-mesrabi-991967/e1ce8d1c-4fcc-4008-89d7-cb2808884d57,991967,,,,,,,,,,partial_bridge,Weak,25,single clue family without trusted bridge completion
674a2f4c3d82c235b409e8d9,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/ar/pm/12172967/1e86346e-d969-4012-a5a7-7a427d6e5b89,12172967,10306-67qgGE,,,,The Riff 3,,Aljada,The Riff 3,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
3f829a4b2b2fcc204343dae9,BAYUT OVER ALL LEAD.xlsx,WHATS APP,,12172967,10306-67qgGE,,,,The Riff 3,,Aljada,The Riff 3,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
7641bb418a4549aba7056d17,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12727358/07ec4469-b36f-4f24-a42f-116ba4eef503,12727358,10306-eyG19u,,,,The One by Prestige One,,Barsha Heights (Tecom),The One by Prestige One,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
b4682efa42628cf8f346081d,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12727465/3286eb6c-7b62-43c8-99d4-b63fe38f99b1,12727465,10306-sXha6w,,,,The One by Prestige One,,Barsha Heights (Tecom),The One by Prestige One,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
04c0690d5ad44ddfffda03de,BAYUT OVER ALL LEAD.xlsx,WHATS APP,https://www.bayut.com/pm/12645576/ba40ce64-c9e4-4d4e-b70a-95b804e4449f,12645576,10306-QchqVV,,,,Churchill Residence,,Business Bay,Churchill Residence,,partial_bridge,Partial,55,public reference with supporting clues but no exact resolver bridge
