source_platform,listing_url,listing_id,broker_reference,permit_number,property_number,plot_number,building_name,unit_number,canonical_property_id,confidence,source_updated_at,created_at,community,project_name,size_clues,price_clues,resolver_record_id,owner_contact_available,source_file,source_sheet,row_number,normalized_url,slug_clues,raw_payload_json,bridge_classification,bridge_id
,,,,,,,10 Oxford,B509,CPID-UNIT-b509,0,2026-06-27T02:40:13+00:00,2026-06-27T02:45:47+00:00,Jumeirah Village Circle (JVC),10 Oxford,412,850000,,NO,Active Listings.xlsx,Sale Listings,12,,,"{""source_platform"": """", ""listing_url"": """", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""10 Oxford"", ""unit_number"": ""B509"", ""community"": ""Jumeirah Village Circle (JVC)"", ""project_name"": ""10 Oxford"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:47+00:00"", ""size_clues"": ""412"", ""price_clues"": ""850000"", ""owner_contact_available"": ""NO"", ""source_file"": ""Active Listings.xlsx"", ""source_sheet"": ""Sale Listings"", ""row_number"": ""12"", ""raw_payload_json"": ""{\""Category\"": \""Apartment\"", \""Beds\"": \""Studio\"", \""Baths\"": \""1\"", \""Area (sqft)\"": \""412\"", \""Location 3\"": \""Jumeirah Village Circle (JVC)\"", \""Location 5\"": \""10 Oxford\"", \""Price (AED)\"": \""850,000\"", \""Unit Number\"": \""B509\"", \""_sheet_name\"": \""Sale Listings\""}""}",invalid_bridge,fccb3c2987c63d95894869e5
,,,,,,,Sobha Orbis Tower A,A1017,CPID-UNIT-a1017,0,2026-06-27T02:40:13+00:00,2026-06-27T02:45:47+00:00,Motor City,Sobha Orbis Tower A,546,998887,,NO,Active Listings.xlsx,Sale Listings,13,,,"{""source_platform"": """", ""listing_url"": """", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sobha Orbis Tower A"", ""unit_number"": ""A1017"", ""community"": ""Motor City"", ""project_name"": ""Sobha Orbis Tower A"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:47+00:00"", ""size_clues"": ""546"", ""price_clues"": ""998887"", ""owner_contact_available"": ""NO"", ""source_file"": ""Active Listings.xlsx"", ""source_sheet"": ""Sale Listings"", ""row_number"": ""13"", ""raw_payload_json"": ""{\""Category\"": \""Apartment\"", \""Beds\"": \""1\"", \""Baths\"": \""2\"", \""Area (sqft)\"": \""546\"", \""Location 3\"": \""Motor City\"", \""Location 5\"": \""Sobha Orbis Tower A\"", \""Price (AED)\"": \""998,887\"", \""Unit Number\"": \""A1017\"", \""_sheet_name\"": \""Sale Listings\""}""}",invalid_bridge,ae564e0d9cb1c2bac49708ff
,,,,,,,Sobha Orbis Tower A,A1616,CPID-UNIT-a1616,0,2026-06-27T02:40:13+00:00,2026-06-27T02:45:47+00:00,Motor City,Sobha Orbis Tower A,536,997444,,NO,Active Listings.xlsx,Sale Listings,14,,,"{""source_platform"": """", ""listing_url"": """", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sobha Orbis Tower A"", ""unit_number"": ""A1616"", ""community"": ""Motor City"", ""project_name"": ""Sobha Orbis Tower A"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:47+00:00"", ""size_clues"": ""536"", ""price_clues"": ""997444"", ""owner_contact_available"": ""NO"", ""source_file"": ""Active Listings.xlsx"", ""source_sheet"": ""Sale Listings"", ""row_number"": ""14"", ""raw_payload_json"": ""{\""Category\"": \""Apartment\"", \""Beds\"": \""1\"", \""Baths\"": \""2\"", \""Area (sqft)\"": \""536\"", \""Location 3\"": \""Motor City\"", \""Location 5\"": \""Sobha Orbis Tower A\"", \""Price (AED)\"": \""997,444\"", \""Unit Number\"": \""A1616\"", \""_sheet_name\"": \""Sale Listings\""}""}",invalid_bridge,667f8a937028a62991e7442d
,,,,,,,Sobha Orbis Tower A,A1816,CPID-UNIT-a1816,0,2026-06-27T02:40:13+00:00,2026-06-27T02:45:47+00:00,Motor City,Sobha Orbis Tower A,536,997444,,NO,Active Listings.xlsx,Sale Listings,15,,,"{""source_platform"": """", ""listing_url"": """", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sobha Orbis Tower A"", ""unit_number"": ""A1816"", ""community"": ""Motor City"", ""project_name"": ""Sobha Orbis Tower A"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:47+00:00"", ""size_clues"": ""536"", ""price_clues"": ""997444"", ""owner_contact_available"": ""NO"", ""source_file"": ""Active Listings.xlsx"", ""source_sheet"": ""Sale Listings"", ""row_number"": ""15"", ""raw_payload_json"": ""{\""Category\"": \""Apartment\"", \""Beds\"": \""1\"", \""Baths\"": \""2\"", \""Area (sqft)\"": \""536\"", \""Location 3\"": \""Motor City\"", \""Location 5\"": \""Sobha Orbis Tower A\"", \""Price (AED)\"": \""997,444\"", \""Unit Number\"": \""A1816\"", \""_sheet_name\"": \""Sale Listings\""}""}",invalid_bridge,139684ecddff52463695f0a0
,,,,,,,Sobha Orbis Tower E,E1107,CPID-UNIT-e1107,0,2026-06-27T02:40:13+00:00,2026-06-27T02:45:47+00:00,Motor City,Sobha Orbis Tower E,639,1191828,,NO,Active Listings.xlsx,Sale Listings,16,,,"{""source_platform"": """", ""listing_url"": """", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sobha Orbis Tower E"", ""unit_number"": ""E1107"", ""community"": ""Motor City"", ""project_name"": ""Sobha Orbis Tower E"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:47+00:00"", ""size_clues"": ""639"", ""price_clues"": ""1191828"", ""owner_contact_available"": ""NO"", ""source_file"": ""Active Listings.xlsx"", ""source_sheet"": ""Sale Listings"", ""row_number"": ""16"", ""raw_payload_json"": ""{\""Category\"": \""Apartment\"", \""Beds\"": \""1\"", \""Baths\"": \""2\"", \""Area (sqft)\"": \""639\"", \""Location 3\"": \""Motor City\"", \""Location 5\"": \""Sobha Orbis Tower E\"", \""Price (AED)\"": \""1,191,828\"", \""Unit Number\"": \""E1107\"", \""_sheet_name\"": \""Sale Listings\""}""}",invalid_bridge,b7ab8cc0fd0e39c9bb9a98cd
,,,,,,,Sobha Orbis Tower E,E1207,CPID-UNIT-e1207,0,2026-06-27T02:40:13+00:00,2026-06-27T02:45:47+00:00,Motor City,Sobha Orbis Tower E,639,1191828,,NO,Active Listings.xlsx,Sale Listings,17,,,"{""source_platform"": """", ""listing_url"": """", ""listing_id"": """", ""broker_reference"": """", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sobha Orbis Tower E"", ""unit_number"": ""E1207"", ""community"": ""Motor City"", ""project_name"": ""Sobha Orbis Tower E"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:47+00:00"", ""size_clues"": ""639"", ""price_clues"": ""1191828"", ""owner_contact_available"": ""NO"", ""source_file"": ""Active Listings.xlsx"", ""source_sheet"": ""Sale Listings"", ""row_number"": ""17"", ""raw_payload_json"": ""{\""Category\"": \""Apartment\"", \""Beds\"": \""1\"", \""Baths\"": \""2\"", \""Area (sqft)\"": \""639\"", \""Location 3\"": \""Motor City\"", \""Location 5\"": \""Sobha Orbis Tower E\"", \""Price (AED)\"": \""1,191,828\"", \""Unit Number\"": \""E1207\"", \""_sheet_name\"": \""Sale Listings\""}""}",invalid_bridge,4b6f1955c0d32e1e15361a3b
bayut.com,,7740425,10306-crtbiA,,,,Al Zahia,,CPID-HASH-ef2696a30c26e9e5,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Muwaileh,Al Zahia,1819.0,,,NO,Listings (1).xlsx,Sale,30,,,"{""source_platform"": ""bayut.com"", ""listing_url"": """", ""listing_id"": ""7740425"", ""broker_reference"": ""10306-crtbiA"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Al Zahia"", ""unit_number"": """", ""community"": ""Muwaileh"", ""project_name"": ""Al Zahia"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": ""1819.0"", ""price_clues"": """", ""owner_contact_available"": ""NO"", ""source_file"": ""Listings (1).xlsx"", ""source_sheet"": ""Sale"", ""row_number"": ""30"", ""raw_payload_json"": ""{\""ID\"": \""7740425\"", \""Reference\"": \""10306-crtbiA\"", \""Rejection Reason\"": \""-\"", \""Expiry Date\"": \""The listing will not expire while the listing product is set to auto apply.\"", \""Transaction Number\"": \""\"", \""Permit Number\"": \""\"", \""Hot\"": \""\"", \""Signature\"": \""\"", \""Product Expiry\"": \""-\"", \""Category\"": \""Villa\"", \""Location 1\"": \""UAE\"", \""Location 2\"": \""Sharjah\"", \""Location 3\"": \""Muwaileh\"", \""Location 4\"": \""Al Zahia\"", \""Location 5\"": \""\"", \""Location 6\"": \""\"", \""Beds\"": \""3\"", \""Baths\"": \""4\"", \""Area\"": \""1819.0\"", \""Unit No\"": \""\"", \""Original Price\"": \""\"", \""Premium To Seller\"": \""\"", \""Net To Owner\"": \""\"", \""Agency Comm.\"": \""\"", \""Transfer Fee\"": \""\"", \""All Inc. Price\"": \""2500000\"", \""Price Per sq.ft\"": \""1374.0\"", \""Construction Status\"": \""Ready\"", \""Validation Status\"": \""TruCheck™ Eligible\"", \""Listing Owner\"": \""Yahia Mesrabi\"", \""Listing Owner Phone\"": \""+971-4-4219899\"", \""Listing Owner Cell\"": \""+971-52-5899981\"", \""Listing Owner Fax\"": \""\"", \""Listing Status\"": \""active\"", \""Listed Date\"": \""27-Jul-23\"", \""Source\"": \""Profolio\"", \""Portals\"": \""bayut, dubizzle\"", \""Agent Code\"": \""\"", \""Landlord Name\"": \""\"", \""Landlord Type\"": \""\"", \""Landlord Phone\"": \""\"", \""Landlord Mobile\"": \""\"", \""Landlord Fax\"": \""\"", \""Landlord Email\"": \""\"", \""Landlord Country\"": \""\"", \""_sheet_name\"": \""Sale\""}""}",partial_bridge,d08060f32172b24cec818de8
bayut.com,,8589977,10306-OQSiRY,,,,The Riff 3,,CPID-HASH-92a7ad9ca5ea5f65,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Aljada,The Riff,479.0,,,NO,Listings (1).xlsx,Sale,38,,,"{""source_platform"": ""bayut.com"", ""listing_url"": """", ""listing_id"": ""8589977"", ""broker_reference"": ""10306-OQSiRY"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""The Riff 3"", ""unit_number"": """", ""community"": ""Aljada"", ""project_name"": ""The Riff"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": ""479.0"", ""price_clues"": """", ""owner_contact_available"": ""NO"", ""source_file"": ""Listings (1).xlsx"", ""source_sheet"": ""Sale"", ""row_number"": ""38"", ""raw_payload_json"": ""{\""ID\"": \""8589977\"", \""Reference\"": \""10306-OQSiRY\"", \""Rejection Reason\"": \""-\"", \""Expiry Date\"": \""13-Jul-2024\"", \""Transaction Number\"": \""\"", \""Permit Number\"": \""\"", \""Hot\"": \""7 days\"", \""Signature\"": \""\"", \""Product Expiry\"": \""13-Jul-2024\"", \""Category\"": \""Apartments\"", \""Location 1\"": \""UAE\"", \""Location 2\"": \""Sharjah\"", \""Location 3\"": \""Aljada\"", \""Location 4\"": \""East Village\"", \""Location 5\"": \""The Riff\"", \""Location 6\"": \""The Riff 3\"", \""Beds\"": \""1\"", \""Baths\"": \""1\"", \""Area\"": \""479.0\"", \""Unit No\"": \""\"", \""Original Price\"": \""\"", \""Premium To Seller\"": \""\"", \""Net To Owner\"": \""\"", \""Agency Comm.\"": \""\"", \""Transfer Fee\"": \""\"", \""All Inc. Price\"": \""550000\"", \""Price Per sq.ft\"": \""1148.0\"", \""Construction Status\"": \""Ready\"", \""Validation Status\"": \""TruCheck™ Eligible\"", \""Listing Owner\"": \""Yahia Mesrabi\"", \""Listing Owner Phone\"": \""+971-4-4219899\"", \""Listing Owner Cell\"": \""+971-52-5899981\"", \""Listing Owner Fax\"": \""\"", \""Listing Status\"": \""active\"", \""Listed Date\"": \""12-Feb-24\"", \""Source\"": \""Profolio\"", \""Portals\"": \""bayut, dubizzle\"", \""Agent Code\"": \""\"", \""Landlord Name\"": \""\"", \""Landlord Type\"": \""\"", \""Landlord Phone\"": \""\"", \""Landlord Mobile\"": \""\"", \""Landlord Fax\"": \""\"", \""Landlord Email\"": \""\"", \""Landlord Country\"": \""\"", \""_sheet_name\"": \""Sale\""}""}",partial_bridge,8d0412552a7a42eaa8e7ab6a
bayut.com,,9102153,10306-ROhUks,,,,Sharjah Sustainable City,,CPID-HASH-bdbe51a00b422a3a,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Al Rahmaniya,Sharjah Sustainable City,2754.0,,,NO,Listings (1).xlsx,Sale,39,,,"{""source_platform"": ""bayut.com"", ""listing_url"": """", ""listing_id"": ""9102153"", ""broker_reference"": ""10306-ROhUks"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sharjah Sustainable City"", ""unit_number"": """", ""community"": ""Al Rahmaniya"", ""project_name"": ""Sharjah Sustainable City"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": ""2754.0"", ""price_clues"": """", ""owner_contact_available"": ""NO"", ""source_file"": ""Listings (1).xlsx"", ""source_sheet"": ""Sale"", ""row_number"": ""39"", ""raw_payload_json"": ""{\""ID\"": \""9102153\"", \""Reference\"": \""10306-ROhUks\"", \""Rejection Reason\"": \""-\"", \""Expiry Date\"": \""13-Jul-2024\"", \""Transaction Number\"": \""\"", \""Permit Number\"": \""\"", \""Hot\"": \""\"", \""Signature\"": \""7 days\"", \""Product Expiry\"": \""13-Jul-2024\"", \""Category\"": \""Villa\"", \""Location 1\"": \""UAE\"", \""Location 2\"": \""Sharjah\"", \""Location 3\"": \""Al Rahmaniya\"", \""Location 4\"": \""Shaghrafa 1\"", \""Location 5\"": \""Sharjah Sustainable City\"", \""Location 6\"": \""\"", \""Beds\"": \""3\"", \""Baths\"": \""5\"", \""Area\"": \""2754.0\"", \""Unit No\"": \""\"", \""Original Price\"": \""\"", \""Premium To Seller\"": \""\"", \""Net To Owner\"": \""\"", \""Agency Comm.\"": \""\"", \""Transfer Fee\"": \""\"", \""All Inc. Price\"": \""2375000\"", \""Price Per sq.ft\"": \""862.0\"", \""Construction Status\"": \""Ready\"", \""Validation Status\"": \""TruCheck™ Validated\"", \""Listing Owner\"": \""Yahia Mesrabi\"", \""Listing Owner Phone\"": \""+971-4-4219899\"", \""Listing Owner Cell\"": \""+971-52-5899981\"", \""Listing Owner Fax\"": \""\"", \""Listing Status\"": \""active\"", \""Listed Date\"": \""01-Jun-24\"", \""Source\"": \""Profolio\"", \""Portals\"": \""bayut, dubizzle\"", \""Agent Code\"": \""\"", \""Landlord Name\"": \""\"", \""Landlord Type\"": \""\"", \""Landlord Phone\"": \""\"", \""Landlord Mobile\"": \""\"", \""Landlord Fax\"": \""\"", \""Landlord Email\"": \""\"", \""Landlord Country\"": \""\"", \""_sheet_name\"": \""Sale\""}""}",partial_bridge,9dd089700029c092034dab4c
bayut.com,,8565032,10306-XNN3cH,,,,Sapphire Beach Residence by Eagle Hills,,CPID-HASH-b7e9313c12f48f38,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Al Khan,Sapphire Beach Residence by Eagle Hills,986.0,,,NO,Listings (1).xlsx,Sale,40,,,"{""source_platform"": ""bayut.com"", ""listing_url"": """", ""listing_id"": ""8565032"", ""broker_reference"": ""10306-XNN3cH"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Sapphire Beach Residence by Eagle Hills"", ""unit_number"": """", ""community"": ""Al Khan"", ""project_name"": ""Sapphire Beach Residence by Eagle Hills"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": ""986.0"", ""price_clues"": """", ""owner_contact_available"": ""NO"", ""source_file"": ""Listings (1).xlsx"", ""source_sheet"": ""Sale"", ""row_number"": ""40"", ""raw_payload_json"": ""{\""ID\"": \""8565032\"", \""Reference\"": \""10306-XNN3cH\"", \""Rejection Reason\"": \""-\"", \""Expiry Date\"": \""The listing will not expire while the listing product is set to auto apply.\"", \""Transaction Number\"": \""\"", \""Permit Number\"": \""\"", \""Hot\"": \""\"", \""Signature\"": \""\"", \""Product Expiry\"": \""-\"", \""Category\"": \""Apartments\"", \""Location 1\"": \""UAE\"", \""Location 2\"": \""Sharjah\"", \""Location 3\"": \""Al Khan\"", \""Location 4\"": \""Maryam Island\"", \""Location 5\"": \""Sapphire Beach Residence by Eagle Hills\"", \""Location 6\"": \""\"", \""Beds\"": \""2\"", \""Baths\"": \""2\"", \""Area\"": \""986.0\"", \""Unit No\"": \""\"", \""Original Price\"": \""\"", \""Premium To Seller\"": \""\"", \""Net To Owner\"": \""\"", \""Agency Comm.\"": \""\"", \""Transfer Fee\"": \""\"", \""All Inc. Price\"": \""1250000\"", \""Price Per sq.ft\"": \""1268.0\"", \""Construction Status\"": \""Ready\"", \""Validation Status\"": \""TruCheck™ Eligible\"", \""Listing Owner\"": \""Yahia Mesrabi\"", \""Listing Owner Phone\"": \""+971-4-4219899\"", \""Listing Owner Cell\"": \""+971-52-5899981\"", \""Listing Owner Fax\"": \""\"", \""Listing Status\"": \""active\"", \""Listed Date\"": \""06-Feb-24\"", \""Source\"": \""Profolio\"", \""Portals\"": \""bayut, dubizzle\"", \""Agent Code\"": \""\"", \""Landlord Name\"": \""\"", \""Landlord Type\"": \""\"", \""Landlord Phone\"": \""\"", \""Landlord Mobile\"": \""\"", \""Landlord Fax\"": \""\"", \""Landlord Email\"": \""\"", \""Landlord Country\"": \""\"", \""_sheet_name\"": \""Sale\""}""}",partial_bridge,6ecaf16823eeb5644f844af0
bayut.com,,7740502,10306-wnCHBN,,,,Indigo Beach Residence,,CPID-HASH-0c3bdf93ec1d69ba,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Al Khan,Indigo Beach Residence,702.0,,,NO,Listings (1).xlsx,Sale,42,,,"{""source_platform"": ""bayut.com"", ""listing_url"": """", ""listing_id"": ""7740502"", ""broker_reference"": ""10306-wnCHBN"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Indigo Beach Residence"", ""unit_number"": """", ""community"": ""Al Khan"", ""project_name"": ""Indigo Beach Residence"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": ""702.0"", ""price_clues"": """", ""owner_contact_available"": ""NO"", ""source_file"": ""Listings (1).xlsx"", ""source_sheet"": ""Sale"", ""row_number"": ""42"", ""raw_payload_json"": ""{\""ID\"": \""7740502\"", \""Reference\"": \""10306-wnCHBN\"", \""Rejection Reason\"": \""-\"", \""Expiry Date\"": \""The listing will not expire while the listing product is set to auto apply.\"", \""Transaction Number\"": \""\"", \""Permit Number\"": \""\"", \""Hot\"": \""\"", \""Signature\"": \""\"", \""Product Expiry\"": \""-\"", \""Category\"": \""Apartments\"", \""Location 1\"": \""UAE\"", \""Location 2\"": \""Sharjah\"", \""Location 3\"": \""Al Khan\"", \""Location 4\"": \""Maryam Island\"", \""Location 5\"": \""Indigo Beach Residence\"", \""Location 6\"": \""\"", \""Beds\"": \""1\"", \""Baths\"": \""1\"", \""Area\"": \""702.0\"", \""Unit No\"": \""\"", \""Original Price\"": \""\"", \""Premium To Seller\"": \""\"", \""Net To Owner\"": \""\"", \""Agency Comm.\"": \""\"", \""Transfer Fee\"": \""\"", \""All Inc. Price\"": \""730000\"", \""Price Per sq.ft\"": \""1040.0\"", \""Construction Status\"": \""Ready\"", \""Validation Status\"": \""TruCheck™ Eligible\"", \""Listing Owner\"": \""Yahia Mesrabi\"", \""Listing Owner Phone\"": \""+971-4-4219899\"", \""Listing Owner Cell\"": \""+971-52-5899981\"", \""Listing Owner Fax\"": \""\"", \""Listing Status\"": \""active\"", \""Listed Date\"": \""27-Jul-23\"", \""Source\"": \""Profolio\"", \""Portals\"": \""bayut, dubizzle\"", \""Agent Code\"": \""\"", \""Landlord Name\"": \""\"", \""Landlord Type\"": \""\"", \""Landlord Phone\"": \""\"", \""Landlord Mobile\"": \""\"", \""Landlord Fax\"": \""\"", \""Landlord Email\"": \""\"", \""Landlord Country\"": \""\"", \""_sheet_name\"": \""Sale\""}""}",partial_bridge,6e9fd3cd185ecf975b61cae9
bayut.com,,7878430,10306-xvMQi1,,,,The Boulevard 3,,CPID-HASH-e38654c461210b98,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Aljada,The Boulevard,1127.0,,,NO,Listings (1).xlsx,Sale,43,,,"{""source_platform"": ""bayut.com"", ""listing_url"": """", ""listing_id"": ""7878430"", ""broker_reference"": ""10306-xvMQi1"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""The Boulevard 3"", ""unit_number"": """", ""community"": ""Aljada"", ""project_name"": ""The Boulevard"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": ""1127.0"", ""price_clues"": """", ""owner_contact_available"": ""NO"", ""source_file"": ""Listings (1).xlsx"", ""source_sheet"": ""Sale"", ""row_number"": ""43"", ""raw_payload_json"": ""{\""ID\"": \""7878430\"", \""Reference\"": \""10306-xvMQi1\"", \""Rejection Reason\"": \""-\"", \""Expiry Date\"": \""The listing will not expire while the listing product is set to auto apply.\"", \""Transaction Number\"": \""\"", \""Permit Number\"": \""\"", \""Hot\"": \""\"", \""Signature\"": \""\"", \""Product Expiry\"": \""-\"", \""Category\"": \""Apartments\"", \""Location 1\"": \""UAE\"", \""Location 2\"": \""Sharjah\"", \""Location 3\"": \""Aljada\"", \""Location 4\"": \""Naseej District\"", \""Location 5\"": \""The Boulevard\"", \""Location 6\"": \""The Boulevard 3\"", \""Beds\"": \""2\"", \""Baths\"": \""3\"", \""Area\"": \""1127.0\"", \""Unit No\"": \""\"", \""Original Price\"": \""\"", \""Premium To Seller\"": \""\"", \""Net To Owner\"": \""\"", \""Agency Comm.\"": \""\"", \""Transfer Fee\"": \""\"", \""All Inc. Price\"": \""1450000\"", \""Price Per sq.ft\"": \""1287.0\"", \""Construction Status\"": \""Ready\"", \""Validation Status\"": \""TruCheck™ Eligible\"", \""Listing Owner\"": \""Yahia Mesrabi\"", \""Listing Owner Phone\"": \""+971-4-4219899\"", \""Listing Owner Cell\"": \""+971-52-5899981\"", \""Listing Owner Fax\"": \""\"", \""Listing Status\"": \""active\"", \""Listed Date\"": \""31-Aug-23\"", \""Source\"": \""Profolio\"", \""Portals\"": \""bayut, dubizzle\"", \""Agent Code\"": \""\"", \""Landlord Name\"": \""\"", \""Landlord Type\"": \""\"", \""Landlord Phone\"": \""\"", \""Landlord Mobile\"": \""\"", \""Landlord Fax\"": \""\"", \""Landlord Email\"": \""\"", \""Landlord Country\"": \""\"", \""_sheet_name\"": \""Sale\""}""}",partial_bridge,1b66e358edb1077bdb46a8f0
bayut.com,,9039596,10306-MMH5zG,,,,Woroud,,CPID-HASH-3e2123e925a56415,80,2026-06-27T02:40:13+00:00,2026-06-27T02:45:48+00:00,Muwaileh,UpTown Al Zahia,877.0,,,NO,Listings (1).xlsx,Sale,46,,,"{""source_platform"": ""bayut.com"", ""listing_url"": """", ""listing_id"": ""9039596"", ""broker_reference"": ""10306-MMH5zG"", ""permit_number"": """", ""property_number"": """", ""plot_number"": """", ""building_name"": ""Woroud"", ""unit_number"": """", ""community"": ""Muwaileh"", ""project_name"": ""UpTown Al Zahia"", ""resolver_record_id"": """", ""canonical_property_id"": """", ""confidence"": """", ""source_updated_at"": ""2026-06-27T02:40:13+00:00"", ""created_at"": ""2026-06-27T02:45:48+00:00"", ""size_clues"": ""877.0"", ""price_clues"": """", ""owner_contact_available"": ""NO"", ""source_file"": ""Listings (1).xlsx"", ""source_sheet"": ""Sale"", ""row_number"": ""46"", ""raw_payload_json"": ""{\""ID\"": \""9039596\"", \""Reference\"": \""10306-MMH5zG\"", \""Rejection Reason\"": \""-\"", \""Expiry Date\"": \""13-Jul-2024\"", \""Transaction Number\"": \""\"", \""Permit Number\"": \""\"", \""Hot\"": \""\"", \""Signature\"": \""7 days\"", \""Product Expiry\"": \""13-Jul-2024\"", \""Category\"": \""Apartments\"", \""Location 1\"": \""UAE\"", \""Location 2\"": \""Sharjah\"", \""Location 3\"": \""Muwaileh\"", \""Location 4\"": \""Al Zahia\"", \""Location 5\"": \""UpTown Al Zahia\"", \""Location 6\"": \""Woroud\"", \""Beds\"": \""1\"", \""Baths\"": \""2\"", \""Area\"": \""877.0\"", \""Unit No\"": \""\"", \""Original Price\"": \""\"", \""Premium To Seller\"": \""\"", \""Net To Owner\"": \""\"", \""Agency Comm.\"": \""\"", \""Transfer Fee\"": \""\"", \""All Inc. Price\"": \""850000\"", \""Price Per sq.ft\"": \""969.0\"", \""Construction Status\"": \""Ready\"", \""Validation Status\"": \""TruCheck™ Eligible\"", \""Listing Owner\"": \""Yahia Mesrabi\"", \""Listing Owner Phone\"": \""+971-4-4219899\"", \""Listing Owner Cell\"": \""+971-52-5899981\"", \""Listing Owner Fax\"": \""\"", \""Listing Status\"": \""active\"", \""Listed Date\"": \""20-May-24\"", \""Source\"": \""Profolio\"", \""Portals\"": \""bayut, dubizzle\"", \""Agent Code\"": \""\"", \""Landlord Name\"": \""\"", \""Landlord Type\"": \""\"", \""Landlord Phone\"": \""\"", \""Landlord Mobile\"": \""\"", \""Landlord Fax\"": \""\"", \""Landlord Email\"": \""\"", \""Landlord Country\"": \""\"", \""_sheet_name\"": \""Sale\""}""}",partial_bridge,472e3858d237a3bfb0fb5615
